Fold change A,Fold change B
-0.4662848250362518,-0.053363908978487966
-1.7037950344048172,0.23383805356766577
-0.12872593801857532,0.949203409216095
-1.9956499677105632,0.22379297219996877
-1.226169042666366,0.3417769500740969
-0.6993034316302102,-0.6617045510712983
-0.2906826801634379,0.11007379991330449
-2.140269947336169,-0.14827975581223274
-0.9938577006612023,-3.157883432218717
-1.1610597181842988,-4.613402227524918
-1.21121251145568,0.1338210396240731
0.6517878037166265,-0.6748743273687384
-0.7401995766284496,0.09059117494750928
-1.869357894832155,-3.852027971687681
-0.8686072671151328,-0.5011232405364636
-1.3135694142695082,-0.14703698046860925
-0.9133660715911773,-4.252340619239293
0.14898642926982902,1.3314967846697081
-0.9295084992850379,-0.39445873232130235
-1.6557017295653222,1.7129122061432147
-1.9425382480766828,-2.454392008085798
-1.716966300143405,-3.5240296308965258
-1.8158842209007662,-3.693040060154357
-0.34335598574905585,-0.16828028951249996
-1.6303134149896032,1.1665981924503792
-1.6264246098364143,-3.0195172685401106
-0.8762575498823251,0.3779267636018894
-1.3326759036608786,0.18183460319834518
-1.0109064174143008,0.17734812549933324
-1.2205409613710005,1.161148746783547
-0.8025940855220913,-1.1807867340041724
-1.8783302870200034,-2.5671027894971847
-1.8200044087777902,-0.8197963723201451
-1.5917619938147163,-3.388305275064929
-2.449991330096382,-2.685537875291608
-1.2757564555877878,0.1632312522040837
-0.6940743525008766,-1.7421009371880813
-0.5751219685565826,-0.06756026434226409
-0.9749872416509234,0.1948347758085952
-1.7865401631085267,-3.0353536756308355
-1.3997350428478348,-0.039404702741788936
-1.1932685662047628,-0.23939474907753372
-2.112400752874462,-2.624422740042457
-0.6025164010562256,0.784922164720797
-1.8060545157901937,-2.0838651353768896
-0.35638149978011663,-0.8300241684462875
-1.202326459078019,0.2956447170020373
-0.866164653306783,0.4035110920908636
-1.897851123023668,-3.1185786034277125
-1.13785368421344,0.0584398271094832
-1.9094683786114772,-2.8991199205702776
-0.7012518266288801,1.2651909153917824
-0.6677988058119273,0.3492361870094133
0.4395026927071435,0.5542715642292838
-1.107941948761241,-0.8892910122708804
-1.2422976796812777,-0.2566385672630521
-0.6996146011224493,-0.4074862085936811
-1.333289647007611,0.36954855544663645
-0.8928543747655728,-0.23631793077819718
-1.6272388409933995,-0.4593456557537145
-0.7955313743912915,-1.4877019802246245
-2.270067551702665,-3.175257890174879
-1.644560495188935,-1.1245784725994088
