,PCA1,PCA2,Type
0,10.98927271385766,-0.25817140911526315,A
1,15.984173274033468,2.349036861488532,A
2,-1.1945064210160132,1.36547241805651,A
3,37.48480520329592,0.04746186471235936,A
4,2.972648249771222,-1.2702334311847352,A
5,3.7172098000276477,7.414375022708976,A
6,0.2761922855980655,11.719153385563324,A
7,15.654039215917859,-1.372769152013374,A
8,25.528981940118264,3.301473624209353,A
9,14.765467868045409,2.4400086324465873,A
10,24.079617313163936,-4.491502833541364,A
11,14.355586204379746,-1.108433916226002,A
12,12.933133975978219,1.5369280214990289,A
13,2.234728194309394,-3.044142783507221,A
14,0.31826540740513243,6.832308058095253,A
15,20.050223950752315,0.6419317597822923,A
16,0.8313039495395522,-6.027050816333016,A
17,6.220655151160016,0.8458639592019922,A
18,6.818742700122303,2.1381013372817064,A
19,5.909850109937727,-1.42567437511223,A
20,13.852338636800933,-10.019788976921674,A
21,12.651633046273385,-6.4131851513033595,A
22,4.817114266766794,-8.558086037340823,A
23,-2.384711084164167,-9.480228158588242,A
24,12.999888707530108,8.975198595878826,A
25,25.62065261444421,-4.703018706250666,A
26,14.436120686682223,-16.130082432539933,A
27,20.554006616494927,10.56517760214009,A
28,15.20898936447334,3.142862318762801,A
29,16.525075906680048,-1.853471177583144,A
30,24.274122741909093,0.7812238791770384,A
31,12.92505208619003,-10.200085621367124,A
32,23.79647781091565,-10.856985966622917,A
33,19.92171238912364,3.5828114056877314,A
34,0.4864300548187355,-8.135598090044105,A
35,-26.640695771964978,30.75822055765355,A
36,0.9941301009625759,6.466495920007261,A
37,6.448755837166935,4.578560068791798,A
38,-1.8701261154720425,6.904048529702605,A
39,4.554543966496846,10.532276568767742,A
40,1.3853227187558954,3.956302297339527,A
41,-8.076533281438095,-4.321213054470584,A
42,11.170851550739133,18.548618717990593,A
43,-4.381060752365058,2.357159743667329,A
44,-0.9787649321286692,7.992697843806257,A
45,6.922067779740722,-3.4522675237429445,A
46,7.635281115579278,1.2476124838718752,A
47,-6.707990593234127,8.774298312592215,A
48,7.043474842731765,1.7027572985864954,A
49,7.411077088758285,3.6357876717857023,A
50,14.153632783013277,-8.854663993688002,A
51,-6.9391421331520595,0.8641956569609314,A
52,13.062276896035772,-1.4676755259804106,A
53,22.324713079041363,-10.050529838985174,A
54,3.7236354243788425,0.9651548460168956,A
55,-11.08213934091221,1.9705938815057067,A
56,0.8319057572305983,7.507937348942438,A
57,-15.557516376768247,-2.3778622405546193,A
58,-7.360260119939338,-1.572592130968305,A
59,-14.558848341686748,-0.4781797547191278,A
60,-35.42696478002757,-2.044140046156248,A
61,-8.721932979118645,-1.9605250030443202,A
62,-0.8943918044166778,-8.34838302132233,A
63,-4.475837072310458,-14.254960997880554,A
64,3.388318260550772,-8.926491737386094,A
65,-20.527315818812035,-4.804905174225246,A
66,-12.505003197016098,5.011939442159056,A
67,-17.628952092054913,5.818463782465431,A
68,-3.8234741614982215,20.497069159650316,A
69,-11.736596352654344,4.504641274251269,A
70,13.02469153075283,-0.37743283391011817,A
71,-9.449558966843913,-11.14298850013571,A
72,3.245581844777031,2.7352280784589373,A
73,3.277219088121277,1.9368404119680709,A
74,-22.70359650807033,5.152557949031019,A
75,3.6259196371118563,7.920400623193459,A
76,6.240866351046297,5.655352231332416,A
