,AUC
1295,0.5134000000000001
1296,0.5277777777777778
1297,0.2780530457592538
1298,0.3055555555555555
1299,0.4943609022556391
1300,0.4458204334365325
1301,0.49562065841135605
1302,0.5738043385204653
1303,0.33333333333333337
1304,0.28823529411764703
1305,0.487468671679198
1306,0.6694078947368421
1307,0.6028607368933615
1308,0.19444444444444445
1309,0.5292000000000001
1310,0.5
1311,0.29131448557271933
1312,0.5939849624060151
1313,0.5451525218967079
1314,0.39365675798974303
1315,0.488095238095238
1316,0.6
1317,0.7154605263157895
1318,0.45855042471460256
1319,0.4691
1320,0.08333333333333333
1321,0.3857475954532206
1322,0.2196969696969697
1323,1.0
1324,0.5319548872180451
1325,0.4148606811145511
1326,0.6422222222222221
1327,0.4846831252264899
1328,0.5128360012080944
1329,0.8979591836734694
1330,0.4398496240601504
1331,0.6319442190120651
1332,0.4379
1333,0.7044653349001174
1334,0.6111111111111112
1335,0.43179830953074905
1336,0.8974358974358974
1337,0.5206766917293233
1338,0.34365325077399383
1339,0.7333333333333333
1340,0.40667882822184453
1341,0.406015037593985
1342,0.5391120507399577
1343,0.4423558897243108
1344,0.596508954174106
1345,0.7222222222222223
1346,0.47449723112795106
1347,0.22222222222222224
1348,1.0
1349,0.4830827067669173
1350,0.4086687306501548
1351,0.6211111111111111
1352,0.5231591428038659
1353,0.5173663545756569
1354,0.8693877551020409
1355,0.24117647058823527
1356,0.4423558897243108
1357,0.6419344803332792
1358,0.49500000000000005
1359,0.6111111111111112
1360,0.4197027105800058
1361,1.0
1362,0.49248120300751885
1363,0.4520123839009288
1364,0.6177777777777779
1365,0.7314650627956096
1366,0.5151011778918756
1367,0.926530612244898
1368,0.2882352941176471
1369,0.6456933398257859
1370,0.4779
1371,0.7541128084606346
1372,0.5833333333333334
1373,0.43850189449140187
1374,0.4520202020202021
1375,0.9006410256410258
1376,0.6578947368421053
1377,0.541795665634675
1378,0.5351857444880701
1379,0.615928822651219
1380,0.9632653061224491
1381,0.44444444444444453
1382,0.3470588235294117
1383,0.4580200501253133
1384,0.5938592219877725
1385,0.5045999999999999
1386,0.6991774383078732
1387,0.4722222222222222
1388,0.4696881375692218
1389,0.6792929292929293
1390,0.8525641025641026
1391,0.650375939849624
1392,0.8049535603715171
1393,0.5305043793415887
1394,0.5328707954970582
1395,0.47932330827067665
1396,0.4
1397,0.5655656549261484
1398,0.5
1399,0.5947245700961818
1400,0.35353535353535354
1401,0.7147435897435896
1402,0.6052631578947368
1403,0.43962848297213625
1404,0.5356387798248263
1405,0.774014087232478
1406,0.946938775510204
1407,0.33333333333333337
1408,0.7253658767516096
1409,0.638888888888889
1410,0.6921269095182138
1411,0.3055555555555556
1412,0.4857184494316526
1413,0.5328282828282829
1414,0.7820512820512819
1415,0.6484962406015037
1416,0.5386996904024768
1417,0.5499848988221081
1418,0.7464025486491528
1419,0.5
1420,0.3764705882352941
1421,0.6908179137585889
1422,0.638888888888889
1423,0.6812573443008226
1424,0.36111111111111105
1425,0.523462547362285
1426,0.33333333333333337
1427,1.0
1428,0.5733082706766918
1429,0.39009287925696595
1430,0.5306553911205074
1431,0.810931502415306
1432,0.9510204081632654
1433,0.33333333333333337
1434,0.2823529411764706
1435,0.7197444949412974
1436,0.38888888888888884
1437,0.4444444444444444
1438,0.41372777615855433
1439,0.6843434343434344
1440,0.7884615384615384
1441,0.6898496240601504
1442,0.5380549682875263
1443,0.6711533657719656
1444,0.7795918367346939
1445,0.4993734335839599
1446,0.44
1447,0.5478054157874804
1448,0.5833333333333334
1449,0.6611774992713494
1450,1.0
1451,0.6266666666666667
1452,0.5698151842352468
1453,0.5072485653881003
1454,0.31176470588235294
1455,0.4454887218045113
1456,0.6264310447438186
1457,0.7532314923619272
1458,0.6666666666666667
1459,0.6634615384615385
1460,0.6291132391927716
1461,0.7544444444444445
1462,0.8492242757307196
1463,0.561763817577771
1464,0.22222222222222224
1465,0.08333333333333333
1466,0.46804511278195493
1467,0.9935897435897436
1468,0.6130728236758103
1469,0.6655555555555556
1470,0.7720769754904202
1471,0.49380851706433104
1472,0.16666666666666669
1473,0.3055555555555556
1474,0.13888888888888887
1475,0.6698717948717948
1476,0.6015037593984963
1477,0.5635759589247962
1478,0.33313044528648844
1479,0.5144110275689223
1480,0.39999999999999997
1481,0.39336958285992535
1482,0.48400000000000004
1483,0.13888888888888887
1484,0.9230769230769231
1485,0.5630180436076395
1486,0.4135338345864662
1487,0.8197286929436007
1488,0.6115977046209604
1489,0.38888888888888895
1490,0.2777777777777778
1491,0.4511278195488722
1492,0.1313131313131313
1493,0.3834586466165414
1494,0.5201238390092879
1495,0.6466666666666666
1496,0.5320636411719658
1497,0.4672304439746301
1498,0.2777777777777778
1499,0.4342105263157895
1500,0.6156785965481794
1501,0.2777777777777778
1502,0.13888888888888887
1503,0.37073739434567177
1504,0.12626262626262627
1505,0.38533834586466165
1506,0.5170278637770898
1507,0.7388888888888889
1508,0.5030647236324701
1509,0.5262760495318635
1510,0.2777777777777778
1511,0.8285714285714285
1512,0.4423558897243107
1513,0.5798186171076125
1514,0.16666666666666666
1515,0.3858933255610609
1516,0.1919191919191919
1517,0.45300751879699247
1518,0.4922600619195047
1519,0.5666666666666667
1520,0.38497127316354063
1521,0.5155542132286319
1522,0.8204081632653061
1523,0.44110275689223055
1524,0.640416869555808
1525,0.1111111111111111
1526,0.4976
1527,0.3611111111111111
1528,0.43660740308947826
1529,0.32323232323232326
1530,0.6071428571428571
1531,0.7770897832817337
1532,0.45666666666666667
1533,0.6944825592509327
1534,0.551948051948052
1535,0.4993734335839599
1536,0.4
1537,0.5937002921603636
1538,0.19444444444444442
1539,0.6157097056251821
1540,0.4586466165413534
1541,0.411764705882353
1542,0.62
1543,0.5740558962432873
1544,0.5039263062518877
1545,0.9306122448979591
1546,0.6421454850403073
1547,0.5833333333333334
1548,0.717978848413631
1549,0.38888888888888884
1550,0.4430195278344506
1551,0.5252525252525253
1552,0.6052631578947368
1553,0.5696594427244582
1554,0.5187254605859257
1555,0.5689828154997085
1556,0.9346938775510203
1557,0.44444444444444453
1558,0.4649122807017544
1559,0.6046164042633771
1560,0.6944444444444444
1561,0.45930000000000004
1562,0.641891891891892
1563,0.3888888888888889
1564,0.4272806761877004
1565,0.4469696969696969
1566,0.7124060150375939
1567,0.5696594427244582
1568,0.443609022556391
1569,0.7133177238541224
1570,0.6055572334642102
1571,0.27777777777777785
1572,0.4467418546365915
1573,0.5957555591624736
1574,0.41666666666666663
1575,0.6498105508598077
1576,0.7171717171717172
1577,0.6447368421052632
1578,0.8390092879256965
1579,0.5499848988221081
1580,0.6321006418533412
1581,0.763265306122449
1582,0.506265664160401
1583,0.4
1584,0.579738137748201
1585,0.16666666666666669
1586,0.5797143689886329
1587,0.9040404040404041
1588,0.5526315789473685
1589,0.6130030959752322
1590,0.5585925702204773
1591,0.39483773060923877
1592,0.4974937343358396
1593,0.64
1594,0.48204498728561374
1595,0.4855
1596,0.05555555555555554
1597,0.36971728359078987
1598,0.5252525252525253
1599,0.6560150375939849
1600,0.5356037151702786
1601,0.540169133192389
1602,0.6641833404285512
1603,0.9387755102040817
1604,0.5
1605,0.34705882352941175
1606,0.6730441486771628
1607,0.6944444444444444
1608,0.7303172737955346
1609,0.3333333333333333
1610,0.41533080734479744
1611,0.1414141414141414
1612,0.3966165413533835
1613,0.5913312693498451
1614,0.611111111111111
1615,0.27942961485281237
1616,0.5247659317426759
1617,0.2777777777777778
1618,0.6122448979591837
1619,0.4191729323308271
1620,0.6020870529675918
1621,0.4444444444444444
1622,0.11111111111111112
1623,0.4718045112781955
1624,0.6177777777777778
1625,0.4514927517365692
1626,0.4883720930232558
1627,0.9306122448979591
1628,0.4411027568922306
1629,0.618644159497917
1630,0.5
1631,0.6880141010575793
1632,0.38888888888888884
1633,0.46036141066744385
1634,0.23484848484848486
1635,0.46616541353383456
1636,0.6333333333333333
1637,0.5694838786096188
1638,0.5057384475989126
1639,0.9306122448979591
1640,0.6430956825190716
1641,0.6388888888888888
1642,0.7658636897767332
1643,0.4722222222222222
1644,0.4417079568638881
1645,0.36
1646,0.6545183411783801
1647,0.4455555555555556
1648,0.7564519571659941
1649,0.5200845665961945
1650,0.9183673469387755
1651,0.02777777777777777
1652,0.5037593984962406
1653,0.6387727912135477
1654,0.5866666666666667
1655,0.7027681317998281
1656,0.45112781954887216
1657,0.5338266384778012
1658,0.9224489795918367
1659,0.75
1660,0.6000000000000001
1661,0.5403140723908456
1662,0.1722222222222222
1663,0.31224265175849986
1664,0.3782845061914829
1665,0.2222222222222222
1666,0.08333333333333331
1667,0.6390977443609023
1668,0.5783751132588342
1669,0.43786670841703934
1670,0.7510204081632653
1671,0.5175438596491229
1672,0.56
1673,0.46575096034193575
1674,0.4354
1675,0.08333333333333333
1676,0.6153086620137422
1677,0.4962406015037594
1678,0.8541753890935361
1679,0.551948051948052
1680,0.38888888888888895
1681,0.9020408163265305
1682,0.5833333333333333
1683,0.48
1684,0.7328923875994158
1685,0.4290244639081849
1686,0.7422163701334721
1687,0.16666666666666669
1688,0.02777777777777777
1689,0.8005050505050505
1690,0.5300751879699248
1691,0.4664753850800362
1692,0.3725602125985268
1693,0.9020408163265307
1694,0.5056390977443609
1695,0.52
1696,0.5460526315789473
1697,0.02777777777777777
1698,0.27236957155348296
1699,0.537878787878788
1700,0.5375939849624061
1701,0.4978858350951374
1702,0.3820871550756608
1703,0.5194235588972431
1704,0.4
1705,0.6578947368421052
1706,0.4517
1707,0.02777777777777777
1708,0.34246575342465746
1709,0.5075187969924813
1710,0.5058894593778315
1711,0.4641286896598634
1712,0.9795918367346939
1713,0.5256892230576441
1714,0.62
1715,0.6743421052631577
1716,0.4209
1717,0.02777777777777777
1718,0.3560186534538035
1719,0.5505050505050505
1720,0.3301282051282052
1721,0.674812030075188
1722,0.7616099071207431
1723,0.4335548172757475
1724,0.8189663968138368
1725,0.8693877551020408
1726,0.4768170426065163
1727,0.52
1728,0.11111111111111112
1729,0.7340425531914894
1730,0.3813131313131313
1731,0.6153846153846154
1732,0.4924812030075188
1733,0.5033222591362126
1734,0.4209193994982919
1735,0.4674185463659148
1736,0.6
1737,0.44300000000000006
1738,0.02777777777777777
1739,0.5553774409793064
1740,0.3044871794871795
1741,0.36
1742,0.6344444444444444
1743,0.41479522966809623
1744,0.4607369374811236
1745,0.1111111111111111
1746,0.2564102564102564
1747,0.5225563909774436
1748,0.48414376321353064
1749,0.46737548479101937
1750,0.963265306122449
1751,0.5419799498746867
1752,0.8200000000000001
1753,0.45380000000000004
1754,0.02777777777777777
1755,0.5176767676767677
1756,0.4229323308270677
1757,0.573542736333434
1758,0.196154919683307
1759,0.48370927318295737
1760,0.15999999999999998
1761,0.4700352526439483
1762,0.1388888888888889
1763,0.2936461672981638
1764,0.8080808080808081
1765,0.4342105263157895
1766,0.5450015101177892
1767,0.5279733360541441
1768,0.9428571428571428
1769,0.5388471177944862
1770,0.6800000000000002
1771,0.4293
1772,0.05555555555555554
1773,0.4211600116584086
1774,0.2904040404040404
1775,0.8429487179487178
1776,0.4586466165413534
1777,0.5232198142414861
1778,0.6755555555555556
1779,0.4317044237803555
1780,0.5003020235578375
1781,0.9755102040816326
1782,0.4411764705882353
1783,0.48684210526315796
1784,0.7072368421052632
1785,0.5907780122274522
1786,0.35426989215972016
1787,0.255050505050505
1788,0.6153846153846154
1789,0.4962406015037594
1790,0.5541795665634676
1791,0.5611111111111111
1792,0.4539455861294942
1793,0.49471458773784355
1794,0.24117647058823527
1795,0.4649122807017544
1796,0.8519736842105262
1797,0.6039319915598118
1798,0.5319
1799,0.36199358787525504
1800,1.0
1801,0.43045112781954886
1802,0.4520123839009288
1803,0.6322222222222222
1804,0.5106240625223558
1805,0.48837209302325574
1806,0.8244897959183674
1807,0.3
1808,0.4699248120300752
1809,0.6842105263157894
1810,0.5860391981821133
1811,0.5528000000000001
1812,0.37656659865928294
1813,0.8888888888888888
1814,0.6240601503759399
1815,0.5356387798248263
1816,0.41237024840298964
1817,0.4786967418546366
1818,0.6
1819,0.6562500000000001
1820,0.4836072336741871
1821,0.4461
1822,0.4425823375109297
1823,0.6035353535353536
1824,0.8108974358974359
1825,0.6898496240601504
1826,0.8049535603715171
1827,0.5537601932950771
1828,0.6781204592071886
1829,0.8204081632653062
1830,0.5031328320802004
1831,0.44
1832,0.5711518692852893
1833,0.5256410256410257
1834,0.6221804511278196
1835,0.5540622168529145
1836,0.3429406100949117
1837,0.5087719298245614
1838,0.6399999999999999
1839,0.4001927446843045
1840,0.4586
1841,0.5074322354998542
1842,0.8782051282051282
1843,0.6000000000000001
1844,0.6251359357247199
1845,0.5111111111111111
1846,0.7508306095906234
1847,0.553760193295077
1848,0.5031328320802005
1849,0.5384615384615385
1850,0.6132067305091164
1851,0.6333333333333333
1852,0.31779480630055346
1853,0.6775510204081633
1854,0.22222222222222224
1855,0.14393939393939395
1856,0.3533834586466166
1857,0.5170278637770898
1858,0.6733333333333333
1859,0.3185594479568704
1860,0.49365750528541225
1861,0.3888888888888889
1862,0.6979591836734694
1863,0.44110275689223055
1864,0.5478635773413407
1865,0.3055555555555555
1866,0.3679685222967065
1867,0.618421052631579
1868,0.5738447598912715
1869,0.4847030622021914
1870,0.8408163265306122
1871,0.518170426065163
1872,0.6
1873,0.4735317589135963
1874,0.4337
1875,0.4667735354124162
1876,0.677902667315912
1877,0.1933333333333333
1878,0.7729829351215627
1879,0.11111111111111112
1880,0.68
1881,0.5480769230769231
1882,0.65625
1883,0.5469924812030076
1884,0.44
1885,0.49335548172757476
1886,0.46178932011394563
1887,0.5
1888,0.4529291751675896
1889,0.47727272727272735
1890,0.5488721804511278
1891,0.6408668730650156
1892,0.5087586831772878
1893,0.41925612798131084
1894,0.5050125313283209
1895,0.4
1896,0.5476973684210527
1897,0.4115418245409501
1898,0.6111111111111112
1899,0.5451127819548872
1900,0.5286922379945636
1901,0.5196704652469195
1902,0.9877551020408164
1903,0.5150375939849625
1904,0.72
1905,0.6595394736842105
1906,0.4115
1907,0.4162051879918391
1908,0.49679487179487175
1909,0.4699248120300752
1910,0.4774992449411054
1911,0.6573344028934416
1912,0.9714285714285713
1913,0.5275689223057645
1914,0.56
1915,0.47650000000000003
1916,0.47376858058874965
1917,0.33333333333333337
1918,0.56
1919,0.38
1920,0.45137958008038115
1921,0.5305043793415887
1922,0.9673469387755103
1923,0.4774436090225564
1924,0.9428571428571428
1925,0.36
1926,0.5555555555555556
1927,0.7190279082476922
