,means,variances
0,4.120548093710727,2.768270052927441
1,-4.2321864234437,7.325345438331325
2,-3.066394411427396,11.524122569598957
3,-8.017544799549219,3.6265085515503235
4,-7.70158194795226,4.479781288757553
5,-2.5571175913506314,2.7691757252184455
6,-7.206891507408063,10.909513415868638
7,0.31642807177524745,0.19370016527742304
8,-3.793595837789606,8.863404866042156
9,-5.680543319347194,4.1390520927473125
10,-8.041798864860583,4.372952343749936
11,-0.3601997612701516,2.067116189132772
12,-3.4307172522970624,0.5302203140498771
13,3.5050559426318144,1.5399656032902238
14,-3.815619161000073,4.628137501076369
15,-7.341600938041036,4.729639195783961
16,0.12145196834978476,0.9988866817743958
17,-6.681602346663168,4.068571733985828
18,-6.241868516603076,3.7984125160049773
19,-4.870213571437293,0.803467882916603
20,1.8863990368072698,1.1370463900470111
21,-5.441635858939018,3.6942672192927133
22,-0.5392939038447936,1.3319564544341616
23,-6.11784084185081,3.339437890591621
24,-4.65056280806044,4.598922699987126
25,-7.209122210236438,6.46536006429354
26,-3.996921842042198,1.4033204002596837
27,-3.9739601793007466,0.8232935005256876
28,-7.523477840158031,5.390465190539597
29,-7.8736780035504275,4.2875030092522115
30,-1.4499296856435369,0.8305313347921203
31,-6.810134020622751,4.569057389474613
32,-5.204223408139634,0.8794861226132847
33,-7.246923173544851,8.058840848090442
34,-4.999256800741697,2.849781472116647
35,-2.7781521119860604,0.3964094467781
36,-6.791489695562767,6.710801261555139
37,-4.036774832664151,1.4384708992609274
38,-6.524889888547686,6.404830799342071
39,-7.412252548820586,4.314393775895757
40,-7.046309360582495,7.6133309082270735
41,-3.779143677526118,0.8923501785882478
42,-3.5947696119132275,0.8024586016728972
43,-4.772027155821502,4.060032660184678
44,-6.033979438630609,6.178378129651287
45,-4.290578117436852,3.8335368736488022
46,-7.736056858670183,3.4336382818110676
47,-5.628623408572718,7.268770776969385
48,-4.79371205447618,1.6070184991078695
49,-2.266277526392877,0.37291012390893186
50,-4.5795024717986355,1.6092838400096816
51,-7.267574162072443,6.970490370405065
52,-7.580809040758304,3.6225751492927354
53,-7.304649576964806,4.918350178712508
54,-7.591356398342406,5.062936875136594
55,-7.63335711545335,2.679732215169734
56,-5.336474179343899,2.380280315048667
57,-3.328850170049957,1.3364309916316612
58,-5.669733297276274,5.020861593542917
59,-7.4185636853599926,3.122279939500302
60,-6.727218033558018,3.6738025740288176
61,-8.61636356678095,1.388402140695247
62,-9.270647203137397,1.5876789439180328
63,-5.951061670011597,3.1568021291470845
64,-7.597828466887396,4.295544885283169
65,2.2313885934946165,3.5704675445342815
66,-5.129298247930918,10.976550505593028
67,-5.846516324170616,17.47951955297841
68,2.9669511754083455,1.636919795457807
69,-5.666060787381869,4.573328070909487
70,-7.352553844492353,4.544766261910436
71,-7.484345615085484,3.9324127270581957
72,-7.073127673196512,9.358227703221637
73,-0.8460025826435884,0.6030702511838465
74,-8.073312528586643,2.8791060351925086
75,-7.6503678756974525,5.009135618297713
76,-7.84742697980485,5.146861303266094
77,-3.589287353682734,11.60705248325309
78,-5.082763680321364,2.065334801535839
79,-9.48162510315239,0.2543565181865119
80,-0.36549847909073296,0.7534137720688668
81,-2.5402731523078255,2.4162926310560895
82,-7.692426681776276,3.321727342689283
83,-8.732305975818809,2.201601492160759
84,-3.7435188741888616,0.45835794564562415
85,-3.580676579956512,10.796067804418481
86,-4.861119465047081,2.467854092423486
87,-6.0425020343668185,15.384983415545285
88,-4.88751871524704,1.2842297998238572
89,-3.456888421368118,2.9050293068674606
90,-4.510333362433747,0.9183146747121845
91,-8.468797917117952,2.780531751161778
92,-8.250641496668207,3.400698016872978
93,-6.4612864901733476,15.649590131401764
94,-9.611875259215651,0.005960948312350669
95,-1.560853363449888,1.2184011092681426
96,-7.1190724778926695,7.179090725660677
97,-2.748131371438484,0.4960812784456529
98,-8.20032303178685,3.394505526741531
99,-9.415394340631261,0.3085052186458222
100,-4.407721353996397,2.571288286273485
101,-8.276418842064663,3.1352857802148435
102,-9.552052175709086,0.11338344926698468
103,-2.1749665075721842,1.606183398480911
104,-0.4636265653176371,2.241578067933597
105,-6.835717805844168,5.626738255977272
106,-5.855297572644631,4.513732236800911
107,-8.33103151543771,3.3339083999883585
108,-3.5873442506532194,0.4604840318434469
109,5.732999902213554,1.002057748066363
110,-7.940135064164354,3.8794241293687124
111,-5.14620785532104,4.958726024833795
112,-5.667594221105212,5.064036771524746
113,-8.677587961445726,2.106067560286659
114,-6.418349914905709,6.4060206374284485
115,-6.641463736434695,5.478554065931534
116,-6.700538461404331,4.319677644907453
117,-7.793860732536348,2.709580078974364
118,-2.1932981558111466,1.3280570529395062
119,-8.602549286283006,1.8881474799843125
120,-7.703394034633639,4.064572253186433
121,-4.214280908356442,1.11831480131566
122,-8.371767033656708,2.6254057117599796
123,-8.47404875434931,2.230340631563702
124,-2.08771175459785,0.600663111728482
125,-7.826283683755981,3.8853129201353798
126,-7.263843817646809,7.083921951096958
127,-3.6157399792774165,4.099626954720339
128,-2.7610073644028446,0.9302117586084488
129,-7.946986823429358,4.115747353795121
130,-8.013973800900672,4.024374024740462
131,-8.616667935171415,2.309555467503848
132,-2.8760151260679385,3.435514852703882
133,-8.075914784312063,3.5385671694904115
134,-7.249381093214193,7.052058787486694
135,-8.934331310283843,1.834375238251863
136,-8.761568821336141,2.5396569434703196
137,-8.512141867586841,3.293912948296829
138,-9.046025793190703,1.2944924645401463
139,-8.808516792834563,2.422282193699663
140,-8.575625038565141,2.799904485667243
141,-8.217916902534151,3.475935943191651
142,-6.528611329447159,9.053583644837046
143,-8.171602353981564,3.415522333074429
144,-8.974568508153558,1.530309440269484
145,-7.296091608059592,5.495746557676558
146,-7.974197934497821,4.294876342141464
147,-6.799812409552892,10.783882425608367
148,-8.254754566185676,2.480322157247643
149,-7.78681154488131,3.1794544782823393
150,-7.359874677507679,6.523140811579041
151,-1.8929187906542289,0.9801418181863611
152,-7.394379401817552,4.89400206793639
153,-7.26373316090443,5.077604272775864
154,-7.735449635069102,4.222532767508498
155,-8.853551372284967,2.6053411365498764
156,-9.63538550904242,0.0023087501299622667
157,-9.627575994447664,0.005640371561898603
158,-7.473142490297431,5.722745647750732
159,-4.0423410317108175,15.989428466521828
160,-7.848091199798951,4.9748688809346
161,-6.6639026753552315,11.520694878322162
162,2.989081099001113,3.109647236326353
163,-5.99802373503497,5.760594529305236
164,-9.544242620809037,0.13233420147088018
165,-8.002019434717639,4.0447492792680855
166,-9.129553699477606,0.9272616978554059
167,-8.122797700805053,3.5869598744058253
168,-9.649256191944263,3.442302131873506e-30
169,-6.607299285660289,8.949834865448207
170,-9.412162425850704,0.674561447045133
171,-9.649256191944263,3.442302131873506e-30
172,-8.08435860991296,3.8858591363965953
173,-9.649256191944263,3.442302131873506e-30
174,-8.738655711559447,2.2341462871910145
175,-9.41180327840015,0.6766066338070528
176,-9.25330530064899,0.8808123196127045
177,-2.3194413320328793,1.0489223635800193
178,-0.31422776723287493,1.8703492021266355
179,-9.20851475165836,1.4161165296457352
180,2.9409585994880794,0.15911590597633832
181,-8.580778032568556,2.005934806663597
182,1.5419506643547607,0.7844104821041289
183,-5.95473873927471,11.296833946395095
184,-8.106278145513814,5.202787699055573
185,-5.537058052214069,7.692839772119922
186,-7.197911841689714,5.017980987986426
187,-7.944600135064966,4.745964294394269
188,-3.3726984032585485,0.40954514154977256
189,-9.21409078588499,1.0330733128205702
190,-4.306384757470013,16.813772342352113
191,-5.790478572041018,17.82745555967227
192,-8.856248789374304,1.9247641508260906
193,-2.5028755822261406,8.171989998687724
194,-7.927587972818802,4.691065975976051
195,-9.63032356880189,0.004301330628613305
196,-9.456331660791308,0.20493203939471724
197,0.5279188845227802,0.3914743022462687
198,1.8310074792180682,3.019410697222217
199,-5.9582494489796245,4.4239776414649326
200,-8.589985074068496,2.5194632673079207
201,0.8040221574640493,0.6365588567900208
202,-8.161979254032742,3.211849376701771
203,-1.6619227534424663,0.12951045351036208
204,-8.05342922105207,4.118446959427989
205,-6.129577691896809,5.227643964332883
206,-8.760921313487097,2.0832889564724586
207,-2.316727631439784,1.4035495989618116
208,-8.109814964163848,3.7982596127903903
209,-5.034144135526023,2.296260265058444
210,-8.545577299790933,1.6335910990074318
211,1.7186489945241552,0.252776023276954
212,-7.132112332457106,5.090480592661174
213,-7.467800209498602,5.354703600954713
214,3.265255096577168,0.5454493669199567
215,-8.76190256381262,1.7478977799046105
216,-4.916762697588633,1.1415072417761676
217,-0.21188812527382295,0.405991851525074
218,-7.491188004325433,5.261544965927762
219,-7.155693379722602,4.316988701170006
220,-9.54747454902469,0.09238831635209438
221,-8.337448379750407,3.0016991140279914
222,-6.992526823239866,5.657829971496218
223,-3.4706488511695652,1.3993849498304152
224,-4.176159439051198,1.5494974740792211
225,-7.555441808946479,5.246776938898898
226,-2.54899377880721,0.3840710877211217
227,-0.9573025959084657,2.1213660287521425
228,-8.124122663767375,3.2122453632190084
229,-6.927613012321967,5.037908577251677
230,-8.451260217803226,3.2503052904462972
231,-0.6084861437431741,0.9734760958078837
232,6.050229016432108,0.7917296166218087
233,-3.5876240978891993,1.1417087526106258
234,-2.672662738430011,3.3944079126192364
235,-2.5844520636090547,0.8846594559579348
236,-8.267544798083017,2.7208553862296116
237,-7.843102508618119,3.705616138531406
238,-7.447528234609511,4.259303503603893
239,-1.4091939089750498,0.24228287643182453
240,-7.363575630584502,4.71729644427997
241,-7.9041223503345845,3.5618704940084673
242,-2.967287601508452,2.7517075825174904
243,-0.4988719148411329,0.8254710811600681
244,-4.604514066494002,1.5362004164067817
245,-7.863139002482675,4.166317246284144
246,-7.659595357938289,3.7759388021008338
247,-8.977323420016308,1.9402305125198602
248,-4.344080956006587,0.9654760586892088
249,-5.011799313160487,13.557560568372397
250,-0.7936897626599358,0.7596037400431292
251,-5.222480749281444,2.483620163210289
252,-6.4471331028209855,6.766980110471588
253,-7.378046470076568,5.977693219907014
254,-1.4809031255241265,0.8009739810600309
255,-5.578868650868819,7.030587310367657
256,-6.532824621722663,3.755402118104909
257,-2.1953393057574386,0.4317770741417568
258,-1.8862888541475362,0.32538454269423595
259,-3.376999466569243,1.0823279106651422
260,-7.631856517939042,5.164194830732604
261,-6.452586340893258,11.559270967918046
262,-8.318185002567315,3.5294282817429288
263,-6.634156391979103,4.097400918250066
264,-5.881319939988594,3.5198430356440635
265,-2.666430677818613,7.50267817905734
266,-7.7549367258260675,3.6121284018145867
267,-3.0334127316829265,0.8674821290385613
268,2.8329354093761303,0.28543294111983336
269,-1.9700933894185246,0.30439979854461696
270,-4.216614093421163,0.8816850832246509
271,-7.421596764173089,5.536427490602972
272,-3.028130836811309,8.061074103041328
273,-3.1789868462609356,0.4777026722231091
274,1.160668646137498,0.7103823540161988
275,-3.8128928730173635,1.384968653373013
276,-1.420314044581059,0.36643986131524797
277,-4.355993569351409,14.472263777414296
278,-4.3712910397753015,0.8385742549769488
279,-7.793713308424365,3.0288623597402036
280,-8.189538264289666,3.305183131397943
281,-6.9568596004204855,5.8478222743855355
282,-2.400776055673107,3.7591813453816356
283,-8.029423889914048,3.349602378923621
284,-7.589583955016731,2.5489575129864672
285,-4.433699084143915,0.2025017329372426
286,-5.831570891168955,3.932137903482015
287,-7.488975091724549,7.210846654180465
288,-5.8167660614707986,3.990630508427567
289,-6.609962851074337,5.420923887666965
290,-6.178058263953225,3.5149614008668952
291,-3.2324398478873406,0.9374351579391272
292,-8.62222932638413,1.7299478931242753
293,-7.902670168237517,5.1518492401548395
294,-3.6214095383712013,2.363811008420285
295,-5.215604315747195,4.830069681800455
296,-8.503162183120473,2.445977463981213
297,-3.0190343858647934,6.239213702735299
298,0.34744820562293555,0.705829261068258
299,-8.402966641315135,2.601999122265404
300,-9.313128384155556,0.5616879779850574
301,-1.1349982158363667,0.9222371513533031
302,-6.386661148189311,8.268737818219817
303,-7.571120975264403,5.5813510182431045
304,-7.411787340168348,4.792099997396634
305,0.42158937785569495,1.211746488769734
306,-8.734283336902385,1.8916129751715196
307,-4.770002485433728,0.870866716697492
308,-7.359429844824099,4.310583099105911
309,-8.562083102050316,3.0874693092456584
310,0.9848140538981625,0.33714339906247887
311,-4.975178686289451,8.94194621896027
312,-6.336729328344337,6.796592492563378
313,-7.533037911287541,3.9936145821514177
314,-1.318504041999099,0.6393948383178515
315,-7.43244160493865,5.200304589614834
316,-8.028423333425646,3.059139994923241
317,-4.20041074941392,1.0263793852276768
318,4.147308300169079,2.062917534931258
319,-3.0997343249160156,0.1882859204880538
320,0.344596202549629,6.990277434720135
321,-7.851890456547173,3.896731984794144
322,-1.3308143533833283,1.3940883623449414
323,-4.1408752537530775,3.7897770789066683
324,-8.460941023068797,2.787976208435663
325,-8.74083729618099,2.3749282795471185
326,-6.808796078502261,4.896808293594288
327,-7.84047606374682,3.501304206603186
328,-7.781884203301769,2.979552554888968
329,-6.8415504227270665,5.031395559655681
330,-2.6573648842956157,0.6362311740832184
331,-8.241832377990045,3.473787785573983
332,-7.082768095594708,3.70863327087941
333,-5.362007877061168,13.38036328773314
334,-3.9634897344829945,11.97411543971507
335,-7.710761348981376,4.343861644555883
336,-9.195208592548983,0.5307696859952163
337,-3.572362665898099,16.66042537906952
338,-6.1304059429100946,3.6528458920778117
339,-6.055503643794094,9.823219582312676
340,-3.993587371973249,9.770068512734433
341,-6.477918371417356,9.24680752548697
342,-8.93990883559015,1.8416182539057966
343,-8.62176701611594,2.3492173360684236
344,-8.854887430252596,1.6063739225715947
345,-6.6534460619739155,8.151687634576653
346,-9.288131068374913,0.7301424799098915
347,-7.881122456844707,3.29567243186522
348,-4.77951623463334,12.13155235729597
349,-8.431009326509454,4.25925983072494
350,-8.622917510769993,2.4676463322706628
351,-6.613141511485993,10.64655009600857
352,-8.398743984223474,2.842169518644166
353,1.8657216678639585,0.8338340624037938
354,3.6997949184184744,0.12350866691692426
355,-0.3665642212417474,0.2735538245706595
