means,variances,type
-0.8378450450211015,7.7030962266848535,Sample points
1.5621112774222747,9.220187369964718,Sample points
-0.0032242184983949694,9.375370216607278,Sample points
0.33126030027056663,10.662874397820985,Sample points
4.370925919602289,2.4705392447805004,Sample points
-0.7564155821055026,7.610813027799956,Sample points
1.4528079303918278,6.154808626873509,Sample points
1.4652056082657616,5.767094731050474,Sample points
7.18679362219366,0.42042236429182256,Sample points
0.581446326831199,5.876707074189373,Sample points
3.596984589556081,5.33146421873249,Sample points
-0.3226296482118038,9.539220098602948,Sample points
-0.4131821062021881,8.89461204979092,Sample points
3.019061608284188,5.038952286106933,Sample points
1.3281308992684349,7.101603712305336,Sample points
0.9806086520034718,8.293753283957988,Sample points
1.0425805439131997,7.712361481057391,Sample points
3.165240520286585,5.411714448655381,Sample points
0.728458398112448,8.299937872853977,Sample points
2.121129789800473,5.942086069546701,Sample points
1.0578756599901185,8.447807681246912,Sample points
1.7677937764180014,7.090997218110288,Sample points
1.487848494776177,7.759541585668286,Sample points
1.8325138114989339,8.040021639635928,Sample points
0.6856693651642639,8.32022617609443,Sample points
0.4388371090966886,9.185165314981314,Sample points
-0.3709947192465275,7.497690135319133,Sample points
-0.30782191130929504,7.686866655990874,Sample points
1.4367514629885139,5.867251236202974,Sample points
0.2741420797248941,7.863447759355327,Sample points
3.594520166202731,2.6726252622583058,Sample points
6.543328764096976,0.7021044151332958,Sample points
3.8753441897857943,5.4776345279638345,Sample points
1.0963981944764922,9.784471277093743,Sample points
6.112535998295942,0.8340895706469759,Sample points
1.1747241514941211,6.9130359519326445,Sample points
13.075058549535207,0.12434425503625159,Sample points
0.7921743455152245,6.6420845324332545,Sample points
1.4882370661658624,5.072166242542572,Sample points
-0.33819372781997803,7.613821140891423,Sample points
-0.12328008537046009,7.000676625553923,Sample points
-0.2713842304113252,7.260268387722321,Sample points
5.096205592107111,1.0336145427934997,Sample points
4.591185556618593,1.398264934819041,Sample points
5.451986219201679,1.267519113937358,Sample points
-0.14419380534642035,8.101375844675761,Sample points
-0.6107667946754808,7.032394583612724,Sample points
-0.6630422970053423,6.98553576318027,Sample points
-0.399162480157586,7.223496334049882,Sample points
-0.4394597874676822,7.072611650579119,Sample points
1.0073983738175742,9.94347206837181,Sample points
1.0045318948747348,6.100280722528003,Sample points
4.7692584058285235,1.690014356021452,Sample points
0.9033555104807662,8.766326892433312,Sample points
0.994653565332534,8.821982639970246,Sample points
2.2286555012769744,6.119027349101903,Sample points
0.20070930581998003,8.81926160565739,Sample points
0.45217813401335555,6.8337800043366554,Sample points
-0.6614584702080663,7.011990447254155,Sample points
1.2639260757481325,5.848638597467634,Sample points
4.6865614473699395,3.2399585236559716,Sample points
7.4995205915576815,0.2595828690394369,Sample points
1.198149937442313,6.937400297755149,Sample points
0.5215553247302385,7.191326868379133,Sample points
-0.4482652425082791,7.317557256948691,Sample points
0.7958888150197655,9.05916381975587,Sample points
0.4063217262465305,8.779337298445746,Sample points
-0.1655705207302354,8.018484701484905,Sample points
9.280498121552627,9.628354868483187,Sample points
-0.3549934077387823,6.968662739573144,Sample points
1.1311559069289583,7.018918251694963,Sample points
-0.7131848407072654,6.613823242415551,Sample points
-0.7620691870472754,6.742825777330189,Sample points
0.2555527316514414,6.762751974764972,Sample points
5.347095003754805,0.8482570312627481,Sample points
2.5919132087024566,6.423226345754576,Sample points
10.414663140347495,0.3443469100823165,Sample points
4.2912595784350955,1.934442360191188,Sample points
4.531014861139148,2.5524144807414753,Sample points
3.5214426352347816,2.840604393265424,Sample points
5.857503431864309,0.9749369172947893,Sample points
1.0644651921143133,5.822688112525958,Sample points
6.5102197043442755,0.5299977330925537,Sample points
1.8330931557083372,4.741917067985783,Sample points
0.27238999338595066,6.870842228943629,Sample points
6.237111902857892,0.6743871646843865,Sample points
5.563940175254796,1.2748895090812005,Sample points
6.606058969291422,0.7278606586376547,Sample points
6.192614363874193,3.7226389839002,Sample points
0.44673588698397826,7.807887355877161,Sample points
2.3650426974017105,4.321064548811176,Sample points
4.923310571550739,1.5561205979473567,Sample points
4.722900942028299,1.5805785890773236,Sample points
4.490592349061434,1.6172035690449773,Sample points
2.7126843118440194,5.043199221487614,Sample points
3.9903310561725385,2.7142392138131997,Sample points
1.1915478075961567,6.224113275402954,Sample points
5.737601376859779,2.0399872621894826,Sample points
3.8538284875459454,2.42255132207271,Sample points
1.2912323434772912,7.048039100750552,Sample points
1.4795949876778878,5.186197737165123,Sample points
1.2433041015347217,7.713787396937963,Sample points
0.8275757819879808,8.864340102922428,Sample points
0.831901135518699,7.4878854205823755,Sample points
0.2453678856471698,8.059987437586345,Sample points
6.0627819194615205,0.49867479401001474,Sample points
4.848854817631671,1.438990046249224,Sample points
-0.15779152981356898,6.881334928039742,Sample points
2.558423553533382,4.414207569643745,Sample points
-0.30797868555048025,6.669684874699567,Sample points
8.923112824086543,3.0608958822079835,Sample points
0.1076588040622333,7.25878365084882,Sample points
0.5416336938445551,6.877182736199697,Sample points
0.908875040872332,8.51114910541501,Sample points
4.821507161633024,1.1498593814752922,Sample points
5.2322654396175245,0.8473648192473685,Sample points
-0.2979785120240386,6.5720453457906665,Sample points
-0.5664551509236121,7.120947969528068,Sample points
2.4254213883205025,7.543024278295348,Sample points
-0.8824329949927878,6.036473642979927,Sample points
-0.5885104996517104,6.0202804169594595,Sample points
-0.4352365799479173,6.832734990396389,Sample points
-0.2235851430307163,7.166283884056152,Sample points
0.5603638436637299,8.51616359712705,Sample points
0.5812129537126082,7.898208139887852,Sample points
4.848887140969816,1.9220063841704518,Sample points
1.8820451495515518,4.429120978774943,Sample points
-0.013033499771635343,6.44849334756682,Sample points
0.2275545664366997,7.052251322239964,Sample points
-0.2770278912727032,6.223333993057812,Sample points
0.36510373830689136,6.19685345463226,Sample points
13.384169004062484,0.2263680567768031,Sample points
-0.19630289880769122,7.322700498785674,Sample points
2.439853146427087,6.4841149008700425,Sample points
1.3634130642716324,6.490686605152982,Sample points
1.0627839813039506,10.307487948633028,Sample points
7.421226807363507,0.29961348570062185,Sample points
0.3641490473012836,6.443810114326201,Sample points
-0.06213925737793865,6.673935660497446,Sample points
-0.054420195481570253,6.08406243217189,Sample points
10.486429633900936,0.11936246937562295,Sample points
9.28138429792521,0.10982322466559043,Sample points
-0.8238676963982378,5.897373849427448,Sample points
0.3223184334607392,7.530560074837529,Sample points
5.073689408294607,0.9262576862876558,Sample points
0.6605456229970631,8.116827375482625,Sample points
7.625511281164781,0.18302713560335862,Sample points
9.571981483522698,0.07030587782761681,Sample points
2.8509974836474363,4.047681720767156,Sample points
7.43413288261057,1.4789567090276572,Sample points
-0.9132550475878749,6.0885737370483035,Sample points
6.663467352040325,0.82278213388091,Sample points
-0.883391528765224,5.722645690657299,Sample points
-0.5178581626602564,6.978564043084431,Sample points
1.7879068231992532,5.980107672326763,Sample points
0.7300206200048089,7.2140682235558735,Sample points
5.871136512794874,1.4616599882073613,Sample points
7.600747745707264,1.268264279168132,Sample points
2.12304701069097,4.59357086743055,Sample points
1.4077132656201925,4.498799570115041,Sample points
4.054862306197649,3.5961973187465515,Sample points
4.961941875560086,1.2091321719375934,Sample points
3.9729788805683777,2.4540742150088226,Sample points
7.280957473701132,0.4945515126251362,Sample points
13.490177890443405,0.16318985916183937,Sample points
6.668244965588943,0.3263111410583492,Sample points
4.9687389944244025,1.612032008895957,Sample points
3.74523265289743,2.845527261394249,Sample points
2.8278158774815796,4.037741380906802,Sample points
3.760736372198714,2.4524379068272593,Sample points
2.2899899413736655,4.883513327253398,Sample points
5.0632467321001755,1.3677966030173154,Sample points
7.101012154280969,0.6307515704988368,Sample points
1.5633725319220027,6.832079994411115,Sample points
1.1412521989569968,6.713042626131979,Sample points
1.08898318688996,6.426721515402558,Sample points
0.3186930575972244,6.9969730117622975,Sample points
4.463928421505329,1.7996467000620826,Sample points
0.9906111543627127,5.754479589552475,Sample points
2.7900858272086,3.8084546007494833,Sample points
6.485260844138626,0.6147962087301586,Sample points
1.6361802906581224,5.097658486776621,Sample points
0.760756803795941,7.421794197529672,Sample points
1.203549733571047,8.179326876231134,Sample points
0.6533213669628775,6.775496087921768,Sample points
1.9748872574065228,3.7764617286257876,Sample points
-0.5215528232558767,5.941996547605102,Sample points
-0.3605581222216881,6.541916937407297,Sample points
-0.49078272250213706,6.433748458883781,Sample points
0.03797502007986107,5.712751703941851,Sample points
-0.7887816310961541,6.151192689486036,Sample points
-0.4551553822147433,6.702488294311055,Sample points
11.363576320013905,1.0412206612686647,Sample points
0.9936303323058269,8.069031848661167,Sample points
0.12269440089610079,7.469624556528248,Sample points
-0.9006241800376601,5.757364989261149,Sample points
5.001322186233714,1.6414636808011562,Sample points
3.856056274007209,2.6126305684712636,Sample points
1.5669182216233974,7.784844472758426,Sample points
-0.5834167969188047,6.9068642104628495,Sample points
1.2393029525021373,6.424513068367458,Sample points
0.035341277115651985,5.716676358594811,Sample points
6.713227627983176,0.2994902808161171,Sample points
11.423482159884335,0.415557343373742,Sample points
1.789024621219822,4.322552211951465,Sample points
-0.4270012765673072,6.478109501328089,Sample points
-0.9675801262932701,5.500131300740384,Sample points
-0.6733691057272975,6.15542591242959,Sample points
8.939849513610577,1.3466552131394074,Sample points
-0.5564550685924138,5.98430013637613,Sample points
6.2475806668221,0.5781366042005804,Sample points
-0.9222982639425752,5.646874675647364,Sample points
-0.33530667165544875,6.739489564892409,Sample points
4.967872346749481,0.9957980572249456,Sample points
5.909595089862724,0.5753952141618823,Sample points
2.857418522160798,7.586321123682965,Sample points
-0.07547090206490317,6.591390270695477,Sample points
0.5232918544201387,5.057358670321809,Sample points
-0.9450370836984503,5.706408303227065,Sample points
2.4552238187037987,4.82570913260333,Sample points
4.3175937181306105,1.8291340922826484,Sample points
4.7460024351055,1.730398002393258,Sample points
2.765686799848562,3.5391246062123787,Sample points
1.1810771960787922,4.748633491345559,Sample points
-0.40891491957051285,6.356176325422132,Sample points
0.20614685952296966,8.312447592927386,Sample points
0.14131588743002282,7.367864493374076,Sample points
-0.9197097492393147,5.450271538343579,Sample points
-1.0673495713675216,5.3206666877350814,Sample points
3.5185623260456684,3.3495522857712405,Sample points
-0.7957994753194448,5.926493117836895,Sample points
-0.47969875503418713,5.8978084379761295,Sample points
-0.6704323235331194,6.070383257609668,Sample points
1.5379234568007494,3.919655871883148,Sample points
1.4511745822155449,4.742549697599028,Sample points
6.697394263220073,0.6985914304739238,Sample points
3.336259083116185,3.428243186777102,Sample points
4.1153524020138885,1.929364390665569,Sample points
0.3663487456047009,5.0936040805345835,Sample points
2.9537445604805077,3.3144454235925958,Sample points
2.9731509446663993,3.6715965066090974,Sample points
3.3848234007791165,2.999570480388502,Sample points
4.043360937219018,2.471469802516254,Sample points
2.6239344212144835,3.3215785410748047,Sample points
-0.49111720451495783,6.642774226796382,Sample points
2.2773541163466877,3.9275049097595067,Sample points
0.22971195187419827,5.77559728913437,Sample points
2.097149770895033,3.6979537636398336,Sample points
-0.46649779675534186,6.006317659341581,Sample points
0.43560829409775575,6.1848342487828125,Sample points
-0.26455834783493604,6.3165028185814895,Sample points
0.34083051250454194,7.4076773669064995,Sample points
7.065497262865111,1.1949192581929675,Sample points
4.69094991298076,1.620740563348928,Sample points
0.6551884253103666,7.6500085669403814,Sample points
0.6774590722112708,7.373262217863701,Sample points
0.7445932371760143,6.960548553837548,Sample points
0.9881411409719569,7.696792897872078,Sample points
2.2598348959602075,4.314099974541304,Sample points
0.7247707758742036,7.497582603116296,Sample points
1.5831114861834894,7.027210487204759,Sample points
1.6877365309885162,10.532207664358173,Sample points
1.7545613139003724,8.39010314412267,Sample points
3.1080826932102013,6.600632864920322,Sample points
-0.3101007997580132,7.574199352172376,Sample points
5.887808120255634,0.9073008695698722,Sample points
1.872649661632481,6.856313918702232,Sample points
0.021663373679219864,7.346203524216689,Sample points
0.5259132812238244,6.449935124138462,Sample points
-0.1092722140614308,7.295731942816176,Sample points
0.5051049165718494,7.260554793434983,Sample points
-0.07623887097088868,7.343524587719747,Sample points
2.7166475204126543,5.501218866057616,Sample points
-0.00958721360737017,8.367677918077694,Sample points
0.27311562163862224,7.186839191693832,Sample points
1.6671945830312485,5.336152343789669,Sample points
8.738715452334409,1.564105301391961,Sample points
0.9760515039842403,5.439103341126304,Sample points
-0.6873982431431626,6.445873328961559,Sample points
-0.874036731269231,6.122070387361273,Sample points
-0.39794971051709366,7.324954673398672,Sample points
-0.24293419372729688,6.92353620360345,Sample points
0.6936446696372892,7.0397878664681,Sample points
1.6800648863213052,8.517372369652382,Sample points
-0.3689291570913458,7.294116570243523,Sample points
-0.7726469262491984,6.5389527273587635,Sample points
0.6258432482681625,5.898965110197844,Sample points
1.0958572839759644,5.7810434599835,Sample points
2.1619730434388345,4.497305726349757,Sample points
-0.18069873571420925,6.338283076597476,Sample points
3.3447412540397927,2.893074375523277,Sample points
-0.8535724550667741,6.643334250348891,Sample points
-0.5434687072903314,7.631874492916335,Sample points
-0.06250848272088538,8.50400096292878,Sample points
5.049294390915869,0.9848349052158947,Sample points
0.7053351330536867,8.363493697231242,Sample points
1.9065691022558693,8.113510531373493,Sample points
7.13771955786967,0.5400241418844912,Sample points
1.6772269148822132,4.103675674624396,Sample points
5.909981892117529,0.6901171087768825,Sample points
4.582970947834122,1.5895136656767126,Sample points
3.7747729419930485,2.523356441099214,Sample points
12.29415864185042,2.8658136443883193,Sample points
4.9598679607526845,1.3362930659498042,Sample points
0.9293092104794352,7.297876306617761,Sample points
7.309927007163724,0.70539729351163,Sample points
8.040214324107083,0.4416271506594319,Sample points
0.053312044822116274,6.632900023644004,Sample points
-0.7853535108106309,6.0191650550104026,Sample points
0.3726087567996803,5.743819979200833,Sample points
3.5121333254115847,3.427433433518689,Sample points
0.07802615999706039,5.73146976724889,Sample points
4.086300674913186,2.5878209962089818,Sample points
2.8942992162839265,5.05181638599558,Sample points
3.2088666366038963,3.6067678052833854,Sample points
4.007633525114321,1.9111343872551927,Sample points
1.447527755845085,5.419177190221627,Sample points
5.514836101458869,0.7315908786423456,Sample points
8.2974333987666,0.40857876523905734,Sample points
-0.4672460799684822,5.970437854217783,Sample points
4.341163317770021,3.1037550848889595,Sample points
3.4905130404043825,2.8202473404099146,Sample points
0.48018153656303386,6.430740476189302,Sample points
-0.7012221345643705,6.8746719986148905,Sample points
-0.386684285330662,6.915308874744314,Sample points
8.75285697201042,0.12082939642510292,Sample points
4.463386924198716,2.068408713502118,Sample points
3.753379292326656,2.160020140965966,Sample points
0.6067433988138374,5.557774419427658,Sample points
2.2282659636193896,3.822277044524214,Sample points
2.4209196762083374,4.374368338107125,Sample points
3.789318209399303,2.521114837381257,Sample points
1.1016369221466307,5.543156830468071,Sample points
3.9116264194519292,2.2719711574548813,Sample points
5.004278849480503,1.194109381712795,Sample points
1.0587504877077958,5.988403298575774,Sample points
3.046523683415862,3.020128083153203,Sample points
0.4350998969083885,7.215175874767225,Sample points
1.5330124128827423,5.735636140569766,Sample points
0.4674906532104686,7.126493303015001,Sample points
0.4696304726947131,7.66168569843989,Sample points
0.49429077970245916,8.749943291350867,Sample points
0.9405215868474875,8.397288249115146,Sample points
0.2996867146436975,8.65063947669367,Sample points
0.4364415175555546,7.498248260392489,Sample points
3.1358233950197714,3.669538146377331,Sample points
7.038903228877664,0.6386869207745831,Sample points
4.138789439750544,2.16420626903594,Sample points
2.7343945167833845,3.8989903066547353,Sample points
4.7024165354796965,1.5002441807943474,Sample points
-0.3333839152064636,7.015905452530342,Sample points
-0.2749315309180021,7.674889320646092,Sample points
0.02557516426469104,8.913571167602873,Sample points
-0.19585493161458045,8.382957653068345,Sample points
2.9080823291939146,3.7263490549198295,Sample points
-0.40131492087419857,5.744182884179917,Sample points
1.3371106745194963,7.551874165212092,Sample points
0.16355830250480693,5.627196713390899,Sample points
2.883187992556359,3.825534411858871,Sample points
-0.1391898190635687,6.221370568472124,Sample points
3.838663034994393,5.182975239852102,Sample points
4.829899275486651,3.8278228756746744,Sample points
2.157865001458868,6.146136942003888,Sample points
6.737380748171756,0.47862291994893946,Sample points
0.9629011361490409,5.872615880245346,Sample points
0.5998839441851002,5.962372373767482,Sample points
0.4493894662353091,5.03266670372424,Sample points
0.5981904613659217,5.19797182522939,Sample points
2.7250088784014452,3.2243375713156395,Sample points
-0.9363725999177344,6.137535573076552,Sample points
-0.16238996413381243,7.087032511259504,Sample points
3.90575504530983,3.2732239713794704,Sample points
0.038577827336539056,8.526894201337942,Sample points
0.5766655368581741,9.263720399821421,Sample points
3.8044584883434878,2.17291654898582,Sample points
1.9781345889807673,5.669061416726116,Sample points
4.051287808458858,1.9032305181052283,Sample points
6.780657096800486,0.5834424311399301,Sample points
-0.31907733546153877,5.620793369510561,Sample points
7.423996061454349,0.4254253428190048,Sample points
0.6756761029751612,5.969802152341266,Sample points
13.40551913434833,0.22137860149007405,Sample points
3.2663375620462034,4.45074817699349,Sample points
-0.48843731141853647,6.442580804499243,Sample points
-0.47635246973691187,6.724753296060431,Sample points
4.146977514027253,1.6633850273707713,Sample points
0.7772713841322135,6.365597154594663,Sample points
-0.40191237036778865,5.348592923748049,Sample points
7.022729340667469,0.5097536986268688,Sample points
13.29807627329327,0.20674731365519325,Sample points
8.546101079356552,0.3693668679788084,Sample points
0.05630504911698695,5.743887900814857,Sample points
8.460632988416387,0.5385878330398055,Sample points
-0.6275913625566253,6.612675349959789,Sample points
-0.7436550107764436,6.009240100478418,Sample points
-0.22314093508226504,7.790407756982285,Sample points
8.344499454592402,0.3302943549704329,Sample points
3.445018042778037,2.407223202919007,Sample points
12.362018747254291,0.16056990750459643,Sample points
4.380068406076658,1.5200617499576479,Sample points
6.493878327689648,0.9392631002596697,Sample points
5.290356078490656,0.8460285007445635,Sample points
-0.20566844123103653,5.812639469640814,Sample points
4.120414301479707,2.010486375767757,Sample points
-0.5611078194043807,6.7445090368038185,Sample points
-0.21265943851896346,6.898937496474449,Sample points
4.488336411916937,1.4718777763843476,Sample points
0.19384335848370676,5.778620580594909,Sample points
-0.8515757213100973,5.953567843020206,Sample points
-0.49590814886885787,6.247504458740371,Sample points
1.7058335528338715,4.422378207747879,Sample points
0.28987839832745765,6.225748188773892,Sample points
9.454660125362189,0.11878170546497722,Sample points
0.09770997993135613,7.148807663882976,Sample points
0.6439411706057717,8.022847490716575,Sample points
6.275441718995196,3.3939192496902426,Sample points
0.6483375001378225,8.237751113898042,Sample points
2.628950661168002,5.559353545243681,Sample points
0.2669511498872896,8.824614560479962,Sample points
0.3076649602508048,8.714179352408644,Sample points
2.8463607971380904,10.379789430028852,Sample points
2.8401518903138228,9.384957153251072,Sample points
0.6992914882601539,8.63409003065953,Sample points
0.19662822902911586,9.183854622579686,Sample points
-0.06803052750133133,8.337789744547285,Sample points
-1.0387431063950314,6.078054750307826,Sample points
-0.6182012266359516,6.926593608713945,Sample points
0.668107200245994,7.785763636503533,Sample points
-0.39080093529300175,7.873250613171465,Sample points
-1.1410992766848276,6.068063784819534,Sample points
-0.90325904272516,6.875633997356753,Sample points
1.0628190596610587,6.675763425899227,Sample points
1.2158394010064082,5.504787900375156,Sample points
1.1790250818482924,7.149245781865777,Sample points
-0.33065499883466926,7.58183423566847,Sample points
-0.8524043471199256,6.14013500982288,Sample points
-0.9436259160154927,6.024469842415343,Sample points
0.17244164268509612,5.380022998859335,Sample points
3.247187676433499,2.8413708560258715,Sample points
2.327633715388889,5.589483335323598,Sample points
0.06623820231116699,8.614235953580403,Sample points
-0.261144899659188,6.696445336749997,Sample points
-0.36829288571020236,6.7013743544615165,Sample points
-0.33823996728124933,8.424224070829446,Sample points
3.242846537671731,3.3056242623952095,Sample points
-0.9403118848197122,6.138630805021435,Sample points
1.2544516968215826,4.965765407776724,Sample points
-1.3121003113501584,5.284017089230783,Sample points
-0.9714378783058242,5.907940509313694,Sample points
-1.1301375824607358,6.016382911184791,Sample points
-0.5462156512139404,6.908362760884781,Sample points
4.688784984957003,2.424669489951781,Sample points
1.901604306001065,5.534318571908418,Sample points
0.04297198463675497,8.741284813878705,Sample points
5.1946347644188045,0.9028911845820695,Sample points
0.4892651990368572,10.54027565054127,Sample points
10.455213648658424,0.2365030544178328,Sample points
4.228759174798335,2.1853775000889617,Sample points
1.4243926576575856,4.422105108562553,Sample points
5.3414828265424905,0.9026861285759625,Sample points
0.14084498307558796,5.234233202585853,Sample points
0.5409477959866452,6.615238960171596,Sample points
9.011893302243571,0.24081898724288647,Sample points
-0.7640233703632466,6.281991947259189,Sample points
4.4224436944107826,1.7123066030824825,Sample points
0.1771726356300764,8.413142334642092,Sample points
2.951151869304755,5.3612636723185,Sample points
-1.0861491945293793,5.70666824888862,Sample points
7.567712782338672,0.40391728180639147,Sample points
2.1623961926698696,3.664757860275309,Sample points
-0.8207375633766044,5.4848170882593275,Sample points
-0.27089910901736036,5.645235157737381,Sample points
0.04211775171127241,5.428062204047247,Sample points
-0.6034097623050225,5.856987269745825,Sample points
-0.751854753962607,6.072754112296327,Sample points
0.17052985589530475,8.257888619829284,Sample points
7.577984281394223,0.5862182957747719,Sample points
2.780480648621264,3.45951435342078,Sample points
3.4036264116701234,3.202636916049423,Sample points
1.979243145737978,4.001332893511091,Sample points
7.066021191530469,1.3635882827176726,Sample points
0.6157781698632482,5.431304672842277,Sample points
2.3955533219599383,3.479148364586746,Sample points
6.947058879102308,0.35125774838998314,Sample points
7.773395116813306,0.14970494757011912,Sample points
1.2383372369006478,5.744373221568231,Sample points
3.192894628891555,4.519717261453219,Sample points
3.425252576426816,2.5804546897745535,Sample points
-0.4825349625299143,6.530004954866289,Sample points
1.6428102605697141,4.2844298959896125,Sample points
-0.04963051461137821,6.404889493780358,Sample points
0.9876010241466358,4.513404234966137,Sample points
-0.9178777425288468,6.019728871688186,Sample points
5.139298610487183,1.0338599195552298,Sample points
1.3113356359981316,5.601369231144717,Sample points
0.11396159839262943,8.051253756063224,Sample points
2.9105149452860637,4.197011756440844,Sample points
1.008940979320513,7.979898670919413,Sample points
0.29470061716426477,8.30960422618952,Sample points
0.37902786617655054,9.958133984859874,Sample points
3.6333877461476964,4.2172635359766995,Sample points
0.03909200243189314,8.5221561240474,Sample points
0.3175347281501092,8.736628495873987,Sample points
1.1824123157278315,9.14886303428048,Sample points
-0.11116455459748943,8.495423630739708,Sample points
0.16870925554727567,7.175505648984426,Sample points
2.4473028059409754,3.575836751391361,Sample points
0.05412788946794888,5.666580659111389,Sample points
-0.896684170609508,6.791134182452193,Sample points
-0.3183860430104167,6.68897402762239,Sample points
1.1423774917636225,6.058393868726529,Sample points
-0.7148624717905985,7.544345287462181,Sample points
0.7303950620827961,8.866504570653023,Sample points
0.7662590427299688,9.57040795957064,Sample points
-0.11715590543456068,8.532414494092704,Sample points
1.907819439705665,4.095869253285187,Sample points
12.082833306989814,0.09870603714010676,Sample points
-1.218379917622865,5.698036555198465,Sample points
2.2172316181720073,4.499370516693876,Sample points
9.28791775388541,1.851744896013249,Sample points
-0.019957146294872222,5.716672188143151,Sample points
4.519051357076129,1.5785013073050131,Sample points
4.0750806575093375,3.3149750728323237,Sample points
2.230359448858169,9.366678218080626,Sample points
0.2173694439962626,7.836283165186913,Sample points
-1.0350755663007487,6.258860585228633,Sample points
-1.200730264703524,5.414841823441743,Sample points
11.086914665593794,0.1919549303018167,Sample points
-1.0250532834634063,6.244508993781783,Sample points
-1.1268251826428952,6.077730147151531,Sample points
0.19617117254594024,6.711156780231086,Sample points
-0.7597737868506945,6.472576006036871,Sample points
-0.37365037950427304,7.683674886859146,Sample points
4.054420810663725,3.0173148548909787,Sample points
-0.010918287591077113,8.201599000197419,Sample points
0.9638884615897443,9.590632682549064,Sample points
-0.24600312894177212,7.4124530430096085,Sample points
3.595475765525362,4.121466948695911,Sample points
-1.2578366462144752,5.350606129855556,Sample points
3.8065465242166114,2.653342946353715,Sample points
8.9544795774231,0.1390604829145981,Sample points
1.8052918361586567,4.003245681155009,Sample points
6.23093625904248,1.316782292693551,Sample points
10.631970986942873,0.024890770130676768,Sample points
9.839459420638331,0.5353163130752682,Sample points
8.694283711930025,1.3491658485168712,Sample points
5.340632025771094,1.2608604929303566,Sample points
-0.2787194536460999,5.371942867090103,Sample points
12.020275317537351,0.10561855841017762,Sample points
4.7212497604639365,1.8752374353916694,Sample points
0.7830814252881938,4.7209472953189415,Sample points
-0.15279421339636723,7.6474978078053715,Sample points
-1.288054965816772,5.266578023369462,Sample points
-1.1307748936554478,6.163030484124824,Sample points
-0.49391653435256433,6.830182004022414,Sample points
-0.311297092838673,8.368402286153913,Sample points
5.937191888357104,0.7838531837036277,Sample points
1.146977100035791,5.1742402263572576,Sample points
12.10337028519685,0.779074960989859,Sample points
1.7217644554781055,4.210444292428391,Sample points
4.528597197548603,2.282224550811901,Sample points
2.877817195785787,3.100966492191511,Sample points
9.834806036109217,0.23246564496247055,Sample points
-0.5176689049943911,6.683916681093377,Sample points
-0.29565421107745704,6.00997819377954,Sample points
0.21321558703712865,7.107290507616244,Sample points
-0.8304832940798608,5.901554033248893,Sample points
13.438459860261737,0.22859752488002688,Sample points
-1.0916596738346682,5.531315329294582,Sample points
-0.652819399219285,5.930307109371097,Sample points
7.390914200825832,0.558820047418475,Sample points
5.942199875929205,0.7829374316817281,Sample points
5.312873324123385,1.2872761423878678,Sample points
2.6722938722027196,3.8675909715884416,Sample points
4.533058610620459,2.150078723623836,Sample points
0.3569836415213697,8.647127583962655,Sample points
2.5529046893287974,5.699989674855162,Sample points
3.178193000590811,3.5466406185630466,Sample points
0.5044536896880394,9.560951342924104,Sample points
0.30206926312526866,9.33120742701098,Sample points
4.878299421372855,9.164412090019091,Sample points
1.9320484041696027,9.915689716133004,Sample points
3.086904767287122,4.387768709882155,Sample points
3.413831625214748,4.5076508900647045,Sample points
0.11467139936511886,9.123328121986981,Sample points
9.02070843343857,0.41393257147366447,Sample points
0.04214684419978594,7.102377590049784,Sample points
-0.3258848937620185,7.586231905709274,Sample points
-0.4899482122751058,8.413471683854945,Sample points
-0.31731194409989133,8.73368154688688,Sample points
5.354090273401966,1.660002601693966,Sample points
-0.1736138211797516,9.11817306788453,Sample points
-0.17052373737606702,9.637742002240838,Sample points
0.7709368424022391,10.879081383237569,Sample points
0.7494234042315742,10.118043256781686,Sample points
-1.0272548056503736,6.758118036254976,Sample points
2.0683750713774036,5.070326217385736,Sample points
4.567431057706726,2.0979689314488597,Sample points
-0.8805946201306099,7.389546149811215,Sample points
7.766177290037115,0.4430884487330959,Sample points
-0.5177832948549675,7.6118681396795225,Sample points
-0.5098614202804466,8.676005591479166,Sample points
-0.46833853107505363,8.903830899579988,Sample points
5.248294391927612,1.2363208438284896,Sample points
0.8633793975309813,7.7680858283703165,Sample points
3.3261460671669227,4.388911974081968,Sample points
-1.1457867813293248,6.434720198052716,Sample points
2.3871449016613266,6.026890790792001,Sample points
-0.49502652848263723,8.29175765004197,Sample points
-0.9318939343651184,6.8646565048280355,Sample points
11.476639415630354,0.05962040084887304,Sample points
0.32965983474866556,7.678474266721654,Sample points
-0.6935444504105237,8.28920143482304,Sample points
0.6264730308394799,10.082603189362185,Sample points
3.6930501541351526,3.244403117857838,Sample points
0.9022315262435925,7.305335975887802,Sample points
2.5269484071885753,6.122506252226312,Sample points
-1.0746176095288444,6.6409439463974405,Sample points
-0.7913359350397978,6.7102965392673015,Sample points
-1.0995005389660761,6.448626917244073,Sample points
3.112474032194172,3.925208223161798,Sample points
-0.21609081807425215,6.6386677968624594,Sample points
-0.5138575427614861,7.814265876046185,Sample points
2.452750272720613,5.272106527424172,Sample points
6.404264505529362,1.2062013570487051,Sample points
6.0038414762190015,1.0134788223289388,Sample points
0.5896519255534178,6.243822009778525,Sample points
-0.17453658455154952,6.563275235544666,Sample points
2.4814800370849346,4.591788328632608,Sample points
