Fold change A,Fold change B
0.16938756042100508,-0.3718092691658019
-1.132755286066463,0.06791090848311479
-0.5159053465156612,-0.5028377947762183
-0.1350542864951043,0.32712297859869427
-0.37206185389390206,0.043084438093263545
0.4352987509977757,0.5660450657179892
-0.14423563957660487,-1.2435490705441914
-0.39725173138171643,0.12985335940635473
-0.593456671169775,0.7603825263465236
-1.5274296205602034,-0.2891059055154414
-0.21604186251985746,-0.0678592013713802
-0.5278672187375478,0.008437582987724387
-0.3336745249483628,0.03793457811412275
-0.9101068533368014,-0.42883088699831945
0.3503202502135343,0.48004962790918065
-0.9071287965227577,-0.15129623835917805
-0.8299523842486608,0.5369888654875572
0.27873022992774515,0.4229363173410237
-0.3377268069102338,0.1966342479194033
0.17473940854911368,0.555844001451574
-0.42456216118100026,-0.24858516192071034
-0.21278046312853763,1.0532676917870492
-0.10424792633913788,-0.9035117145790548
-0.7174628854818038,-0.21791758311821635
-0.27559459021219684,-0.2616059689738871
0.567880892757044,0.22373200913135602
-0.09271840423706638,-0.3325946911127002
-0.5271048490414953,0.5549028827404489
0.22218328488995637,-0.31613653654309426
-0.5974447851290704,-0.5671761907308265
0.1558944892754595,-0.022809931943183925
-0.576739742290857,0.28030827998620195
-0.050954667686951116,0.6021443371736452
0.4780360672991762,0.07508465873223741
-0.01093933645127745,0.5516852020363927
0.49734544116754065,-0.298711699652071
0.32798098663904773,0.042189323815297566
-0.2662247955698767,0.4292203629983534
-0.4468111463038731,0.3780444096052664
-0.1396651247111647,-0.4450671077921609
-0.22784262646360717,0.023814534814781924
-0.03053884716919433,-0.977340915200819
0.7717923008314711,0.5127631760789871
0.3394229944498143,-0.06156571639903112
0.1543574880509169,0.5827501486161333
-1.2666687636668084,0.4402819637391725
-0.10189896032249307,-0.6822052216595607
0.31145376216831633,-0.6655373747378759
0.032315403126021,-0.29295106311195307
-0.14648734594126425,0.3038964179159218
-0.48518150884293676,-0.5058853812899823
-0.5596453010908125,1.093657003908243
0.13328359777291465,0.5707411698808381
-0.3944733310112385,0.4016616442666141
-0.35280249769897376,0.937599221075992
-0.17461773671867273,-0.35896520783881697
-0.09329812071953361,-0.2137767355960487
-0.36851814822393303,-0.2397347040547178
0.15453677608176128,-0.4305239327348379
0.9533142079753741,-0.19106982317449617
-0.5427081534751359,0.13303572335038938
-0.2088095912299224,0.07073852453519552
-0.6247718532795439,0.2497427988981707
0.06828390263312532,-0.49994999878402546
0.09477819651885139,-0.4751360572860011
0.05075065224631347,-0.8537779377248812
-0.11591676389406737,0.18066076556036004
0.1963815635861983,0.8249259871136791
0.7413054699438725,0.038135677637154954
-0.8359513337987781,0.3652572653097196
-0.015378741250037815,-1.0094347616316335
0.011714080925319179,0.5817423341255452
-0.12095443028015425,0.5594099854146114
0.1684000905815034,0.2445280364893041
-0.3601077714511805,0.2868468719436646
0.16191841471199658,0.5338402288218488
-0.19292424335578828,-0.3632470067997583
-0.7884211174609734,-0.6529924755224261
-0.465728719336735,-0.26922235184471344
0.026523800783291578,-0.20632824282275514
0.17336509593680463,-0.09640662106987713
-0.5758529632607086,0.36387462639647045
-1.1588466542160356,0.04732977296002109
-0.6705941422391812,-0.6126764592290586
-0.5255199062633302,0.20114804290691318
0.014384092638980354,0.7654692908564547
-0.08751386640923678,0.016924386074513416
-0.9255522861315513,0.21900326680081733
-0.9941729176355327,0.8424503051402261
0.03339520166660938,-0.9130918194220906
-0.4657891665012029,0.2917899651869146
-0.46502768009728523,0.03997683795104091
0.07939684610732547,-0.6339403303019733
-0.5529161075308087,-0.2153879786450692
0.36135995362675655,0.25683643672986006
0.6630384432305357,-0.3431646023183277
-0.09105842421636492,0.07283840281856217
0.030288754032067117,-0.42397180184777716
-0.6647925247829507,-0.663778793640118
0.7844998951202521,-0.20494317050661584
-0.5450149932823283,0.3763530507945737
-0.26579635784738526,-0.4282334870614096
-0.9800151463380105,0.1731786766542055
-0.48870720389118444,0.6063824307086769
0.030197649149960863,0.1118029932351882
0.10978021205552832,-0.6856029681013611
0.3263794527320723,0.9585993987850885
0.23793262247033178,0.132663335464189
-0.1787148643676391,-0.3913509108870604
0.048599150561675936,-0.22197579033310688
-0.5037987990489895,0.9904830290161277
0.22780966259816482,-0.3387456657186921
-0.4046150929809903,0.41660566904979834
0.44055113140280966,0.19756567415700652
0.14284570538499952,-0.19550293337230207
