,double
857,0.6
858,0.5
859,0.48232323232323226
860,0.445635759589248
861,0.49795918367346936
862,0.5541
863,0.19411764705882353
864,0.45454545454545453
865,0.5139685895499848
866,0.9444444444444444
867,0.22857142857142856
868,0.5156000000000001
869,0.5823529411764705
870,0.5009060706735126
871,0.8055555555555556
872,0.1959183673469388
873,0.48840000000000006
874,0.36
875,0.7411764705882354
876,0.6388888888888888
877,0.061224489795918366
878,0.5845
879,0.52
880,0.34411764705882353
881,0.6244897959183674
882,0.4939
883,0.62
884,0.6176470588235294
885,0.46364999999999995
886,0.5
887,0.6764705882352942
888,0.74
889,0.5764705882352941
890,0.42628205128205127
891,0.6191950464396284
892,0.695278344505975
893,0.55
894,0.6898496240601504
895,0.4730576441102757
896,0.4262632197414806
897,0.5555555555555556
898,0.4278243563685637
899,0.4511278195488722
900,0.4545454545454546
901,0.5818483841739654
902,0.2777777777777778
903,0.8448979591836736
904,0.3714
905,0.36
906,0.34117647058823525
907,0.65015479876161
908,0.501020110754882
909,0.46333333333333326
910,0.3853383458646617
911,0.42230576441102763
912,0.7397179788484136
913,0.33333333333333337
914,0.3464176829268293
915,0.32330827067669177
916,0.696969696969697
917,0.5299003322259136
918,0.8055555555555556
919,0.8081632653061225
920,0.41869999999999996
921,0.33999999999999997
922,0.8176470588235295
923,0.6756047799475371
924,0.5422222222222223
925,0.6203007518796992
926,0.4736842105263158
927,0.48237367802585196
928,0.33333333333333337
929,0.6812542344173441
930,0.443609022556391
931,0.5580808080808081
932,0.6099365750528541
933,0.8333333333333334
934,0.689795918367347
935,0.4337
936,0.5
937,0.5117647058823529
938,0.37888888888888894
939,0.9022556390977444
940,0.4649122807017544
941,0.7144535840188014
942,0.16666666666666669
943,0.637353912601626
944,0.4135338345864662
945,0.7095959595959596
946,0.5440954394442766
947,0.6111111111111112
948,0.8530612244897959
949,0.53
950,0.08000000000000002
951,0.4882352941176471
952,0.45112781954887216
953,0.49122807017543857
954,0.36750881316098705
955,0.2777777777777778
956,0.5300751879699248
957,0.3712121212121212
958,0.4867109634551495
959,0.8055555555555556
960,0.8979591836734694
961,0.5182
962,0.58
963,0.37647058823529406
964,0.4448621553884712
965,0.39600470035252644
966,0.38888888888888895
967,0.18317030826558264
968,0.31578947368421056
969,0.601010101010101
970,0.6016309272123226
971,0.8333333333333333
972,0.7836734693877551
973,0.4336
974,0.48000000000000004
975,0.6823529411764706
976,0.28319623971797886
977,0.1388888888888889
978,0.4450901930894309
979,0.406015037593985
980,0.7247474747474748
981,0.6277559649652673
982,0.8888888888888888
983,0.5591836734693878
984,0.5152000000000001
985,0.6
986,0.5705882352941176
987,0.44444444444444453
988,0.6992481203007519
989,0.6085858585858586
990,0.5490788281485957
991,0.5555555555555556
992,0.3020408163265306
993,0.47400000000000003
994,0.5705882352941176
995,0.4887218045112782
996,0.5505050505050505
997,0.5425853216550891
998,0.8055555555555555
999,0.7265306122448979
1000,0.4444
1001,0.62
1002,0.7000000000000001
1003,0.5126262626262625
1004,0.4720628209000302
1005,0.5714285714285714
1006,0.40230000000000005
1007,0.3176470588235294
1008,0.45454545454545453
1009,0.6196013289036545
1010,0.2222222222222222
1011,0.5877551020408163
1012,0.48499999999999993
1013,0.17058823529411765
1014,0.5800362428269406
1015,0.7222222222222222
1016,0.746938775510204
1017,0.4144
1018,0.44000000000000006
1019,0.5058823529411764
1020,0.8888888888888888
1021,0.7224489795918367
1022,0.44569999999999993
1023,0.52
1024,0.1823529411764706
1025,0.44081632653061226
1026,0.5115
1027,0.32
1028,0.3764705882352941
1029,0.47300000000000003
1030,0.56
1031,0.34705882352941175
1032,0.24
1033,0.5470588235294117
1034,0.6486068111455109
1035,0.47048965316234337
1036,0.76
1037,0.42011278195488727
1038,0.4859022556390977
1039,0.47737955346650995
1040,0.5
1041,0.3235412432249323
1042,0.4887218045112782
1043,0.45454545454545453
1044,0.5601781938991242
1045,0.22222222222222224
1046,0.40816326530612246
1047,0.49925
1048,0.5
1049,0.6617647058823529
1050,0.7220926843485864
1051,0.5638888888888889
1052,0.6936090225563909
1053,0.3822055137844612
1054,0.7388366627497062
1055,0.75
1056,0.44971629403794033
1057,0.30451127819548873
1058,0.7272727272727273
1059,0.5999697976442162
1060,0.7222222222222222
1061,0.5836734693877552
1062,0.443
1063,0.46
1064,0.6558823529411765
1065,0.42777777777777776
1066,0.8270676691729323
1067,0.4837092731829574
1068,0.6345475910693302
1069,0.7222222222222222
1070,0.24521510840108401
1071,0.5526315789473684
1072,0.4974747474747475
1073,0.5407731803080641
1074,0.5833333333333333
1075,0.20816326530612245
1076,0.42400000000000004
1077,0.27999999999999997
1078,0.6294117647058823
1079,0.5131578947368423
1080,0.48997493734335845
1081,0.3620740305522914
1082,0.5328282828282829
1083,0.4504681365146482
1084,0.2777777777777778
1085,0.5346938775510204
1086,0.4152
1087,0.26176470588235295
1088,0.44548872180451127
1089,0.27981786133960046
1090,0.5
1091,0.5
1092,0.5639097744360902
1093,0.35353535353535354
1094,0.5425853216550891
1095,0.1111111111111111
1096,0.8204081632653062
1097,0.42660000000000003
1098,0.78
1099,0.32941176470588235
1100,0.5201233842538191
1101,0.8055555555555556
1102,0.5421747967479675
1103,0.6766917293233083
1104,0.33333333333333337
1105,0.5658411356085775
1106,0.6388888888888888
1107,0.6448979591836734
1108,0.4816000000000001
1109,0.66
1110,0.5058823529411764
1111,0.5833333333333335
1112,0.5263157894736842
1113,0.6641414141414141
1114,0.5611597704620961
1115,0.6666666666666666
1116,0.35918367346938773
1117,0.39999999999999997
1118,0.7
1119,0.46464646464646464
1120,0.5898520084566597
1121,0.2777777777777778
1122,0.10816326530612247
1123,0.5601
1124,0.6382352941176471
1125,0.4671717171717172
1126,0.47916037450921173
1127,0.4938775510204082
1128,0.4724
1129,0.36470588235294116
1130,0.48989898989898983
1131,0.41331923890063427
1132,0.1111111111111111
1133,0.39591836734693875
1134,0.4454
1135,0.6235294117647059
1136,0.5214436726064633
1137,0.4444444444444444
1138,0.17142857142857143
1139,0.4265
1140,0.52
1141,0.5147058823529412
1142,0.7777777777777777
1143,0.20816326530612245
1144,0.4406
1145,0.42
1146,0.588235294117647
1147,0.18775510204081633
1148,0.38115
1149,0.7470588235294118
1150,0.4572
1151,0.5
1152,0.5941176470588235
1153,0.45999999999999996
1154,0.3176470588235294
1155,0.6079131448557272
1156,0.4211111111111111
1157,0.6447368421052632
1158,0.4774436090225564
1159,0.45329024676850765
1160,0.41666666666666663
1161,0.6929835704607046
1162,0.31954887218045114
1163,0.3977272727272727
1164,0.48897614013893087
1165,0.125
1166,0.5265306122448979
1167,0.5433
1168,0.5
1169,0.44117647058823534
1170,0.8238888888888889
1171,0.8665413533834587
1172,0.44172932330827064
1173,0.3372502937720329
1174,0.44444444444444453
1175,0.6619452913279131
1176,0.7819548872180451
1177,0.3661616161616162
1178,0.46118997281787977
1179,1.0
1180,0.38775510204081637
1181,0.5667000000000001
1182,0.44
1183,0.5352941176470588
1184,0.518796992481203
1185,0.606516290726817
1186,0.6718566392479437
1187,0.16666666666666669
1188,0.3533834586466166
1189,0.29545454545454547
1190,0.5255209906372698
1191,0.41666666666666663
1192,0.7285714285714286
1193,0.4311
1194,0.7600000000000001
1195,0.42647058823529405
1196,0.518796992481203
1197,0.4083431257344301
1198,0.6111111111111112
1199,0.5
1200,0.5902255639097744
1201,0.542929292929293
1202,0.56553911205074
1203,0.9444444444444444
1204,0.3795918367346939
1205,0.5278
1206,0.66
1207,0.3999999999999999
1208,0.5074911868390131
1209,0.6666666666666667
1210,0.6998433265582655
1211,0.6992481203007518
1212,0.34090909090909094
1213,0.45741467834491084
1214,0.16666666666666666
1215,0.3959183673469388
1216,0.6162000000000001
1217,0.64
1218,0.611764705882353
1219,0.3888888888888889
1220,0.35714285714285715
1221,0.601010101010101
1222,0.4722138326789489
1223,0.4444444444444444
1224,0.5224489795918368
1225,0.49740000000000006
1226,0.6411764705882352
1227,0.33458646616541354
1228,0.327020202020202
1229,0.38100271821202053
1230,0.3611111111111111
1231,0.5632653061224491
1232,0.5326000000000001
1233,0.5852941176470589
1234,0.44191919191919193
1235,0.4823316218665055
1236,0.42040816326530617
1237,0.49439999999999995
1238,0.16470588235294117
1239,0.3888888888888889
1240,0.5007550588945938
1241,0.2777777777777778
1242,0.13061224489795917
1243,0.5248999999999999
1244,0.611764705882353
1245,0.45144971307762005
1246,0.5
1247,0.06326530612244899
1248,0.5118
1249,0.7
1250,0.7352941176470589
1251,0.6666666666666667
1252,0.5183673469387755
1253,0.5307000000000001
1254,0.6799999999999999
1255,0.5058823529411764
1256,0.6979591836734693
1257,0.5044500000000001
1258,0.7411764705882353
1259,0.5079500000000001
1260,0.16000000000000003
1261,0.538235294117647
1262,0.48000000000000004
1263,0.3764705882352941
1264,0.5316666666666667
1265,0.825187969924812
1266,0.49060150375939854
1267,0.331668625146886
1268,0.16666666666666669
1269,0.44943047086720866
1270,0.2669172932330827
1271,0.5959595959595959
1272,0.5596496526729086
1273,0.1111111111111111
1274,0.9020408163265305
1275,0.5188
1276,0.32
1277,0.3235294117647059
1278,0.5244360902255639
1279,0.46177944862155385
1280,0.5652173913043478
1281,0.1388888888888889
1282,0.4473684210526316
1283,0.6792929292929293
1284,0.41875566294170946
1285,0.8055555555555556
1286,0.9061224489795918
1287,0.5284
1288,0.2
1289,0.3323529411764706
1290,0.4448621553884712
1291,0.6106051703877791
1292,0.7777777777777779
1293,0.6593305386178862
1294,0.4849624060150376
1295,0.648989898989899
1296,0.5380549682875264
1297,0.75
1298,0.4285714285714286
1299,0.5022
1300,0.4800000000000001
1301,0.25588235294117645
1302,0.7707109283196241
1303,0.7222222222222223
1304,0.4139142953929539
1305,0.518796992481203
1306,0.6262626262626263
1307,0.5764119601328904
1308,0.638888888888889
1309,0.5428571428571429
1310,0.5394000000000001
1311,0.24000000000000005
1312,0.6676470588235295
1313,0.7222222222222223
1314,0.45112781954887216
1315,0.6792929292929294
1316,0.4744790093627303
1317,0.2777777777777778
1318,0.3918367346938776
1319,0.53035
1320,0.788235294117647
1321,0.744360902255639
