,double
118,0.27777777777777785
119,0.4343453590785908
120,0.3984962406015038
121,0.49242424242424243
122,0.43778314708547267
123,0.6944444444444444
124,0.6244897959183673
125,0.5297999999999999
126,0.24
127,0.49999999999999994
128,0.6012824249489944
129,0.3522222222222222
130,0.5225563909774437
131,0.46177944862155385
132,0.6780258519388953
133,0.2777777777777778
134,0.31427845528455284
135,0.30827067669172936
136,0.7803030303030304
137,0.5028692237994563
138,0.7777777777777778
139,0.6857142857142858
140,0.49499999999999994
141,0.32000000000000006
142,0.34117647058823536
143,0.36
144,0.7255639097744362
145,0.4642857142857143
146,0.5149823736780259
147,0.11111111111111112
148,0.3103192750677507
149,0.3308270676691729
150,0.8232323232323231
151,0.5157052250075506
152,0.4444444444444444
153,0.7346938775510204
154,0.4913
155,0.36
156,0.4117647058823529
157,0.4342105263157895
158,0.5263157894736842
159,0.6031139835487662
160,0.7222222222222223
161,0.368421052631579
162,0.40404040404040403
163,0.41256418000604045
164,1.0
165,0.6612244897959184
166,0.5444
167,0.6399999999999999
168,0.3705882352941176
169,0.47243107769423553
170,0.6674500587544067
171,0.3333333333333333
172,0.3656842818428185
173,0.5714285714285714
174,0.6464646464646465
175,0.44170945333736034
176,0.8888888888888888
177,0.8081632653061225
178,0.47300000000000003
179,0.24
180,0.44705882352941173
181,0.5014688601645123
182,0.6111111111111112
183,0.3373136856368564
184,0.4135338345864662
185,0.5782828282828283
186,0.5336756266988825
187,0.5555555555555556
188,0.6367346938775511
189,0.45920000000000005
190,0.24000000000000002
191,0.31176470588235294
192,0.6111111111111112
193,0.443609022556391
194,0.5656565656565657
195,0.49124131682271216
196,0.638888888888889
197,0.763265306122449
198,0.5264
199,0.36
200,0.611764705882353
201,0.6466165413533835
202,0.5909090909090908
203,0.5114768951978255
204,0.8611111111111112
205,0.21224489795918366
206,0.4738
207,0.27999999999999997
208,0.4588235294117647
209,0.2676767676767677
210,0.5031712473572938
211,0.26530612244897955
212,0.5515
213,0.28823529411764703
214,0.2878787878787879
215,0.5628209000302024
216,0.4444444444444444
217,0.6612244897959184
218,0.4278
219,0.31176470588235294
220,0.4411809121111447
221,0.9722222222222222
222,0.8326530612244898
223,0.4974
224,0.32
