Fold change A,Fold change B
0.16938756042100508,0.45374590820482874
-0.5159053465156612,-0.023524467927267333
-0.37206185389390206,0.29523660920406436
0.07708054033857172,1.6277890643758461
0.4352987509977757,-0.4314872057841152
-0.14423563957660487,-0.6730268055877674
-0.39725173138171643,-0.14900790916999734
-0.593456671169775,1.2396479597655592
-1.5274296205602034,0.10373633829854298
-0.21604186251985746,0.29997875356556536
-0.3336745249483628,0.04103447551883037
-0.9101068533368014,0.8144378331501826
0.3503202502135343,-0.5397143631926812
-0.9071287965227577,0.1910632318815053
-0.6519046026146875,-0.866131823699972
-0.8299523842486608,0.12932151417362892
-0.3377268069102338,0.24252857990921614
0.17473940854911368,0.24917755015081744
-0.42456216118100026,0.9635130589675371
-0.21278046312853763,-0.6447049874816153
-0.10424792633913788,-0.3027055893591493
-0.7174628854818038,-0.07345138199364976
-0.6943013899521907,-0.2572035454648937
-0.27559459021219684,0.259718806738006
0.567880892757044,-0.6634617715498472
-0.09271840423706638,0.09192467478621368
0.22218328488995637,0.4876377085696416
-0.5974447851290704,-0.25538636876942317
0.1558944892754595,-0.015300481110491562
-0.04290598165832278,-0.35223741289464283
0.1446146238602849,0.7857744044495985
-0.41081249545937115,0.12327745773055124
-0.576739742290857,0.6298912141212147
-0.050954667686951116,-0.5175356806137069
0.4780360672991762,-0.8147944562932923
-0.01093933645127745,-1.3961402864483707
0.49734544116754065,-0.14908945673076437
0.14968106871586379,0.3373264033648925
-0.13750450855050012,0.46351171980450057
-0.5089049638567826,0.24559240613693784
-0.2662247955698767,0.8753811565169507
-0.22784262646360717,0.37423591148486446
-0.03053884716919433,0.08625033556064916
0.7717923008314711,-0.06503442049044772
0.3394229944498143,-1.1225008376543306
0.1543574880509169,-1.536668146498525
-0.24580851236717588,-0.06144502905289702
-0.5596453010908125,1.1345268420191084
-0.3944733310112385,-1.6792158677135531
-0.35280249769897376,-2.1707685054498738
-0.17461773671867273,-0.27096254324556923
-0.09329812071953361,2.080868800945663
-0.36851814822393303,-0.56578764681005
0.15453677608176128,0.2504046053825679
0.9533142079753741,0.22597406398207875
-0.5427081534751359,0.3227020062278485
-0.2088095912299224,-0.19566071185450076
-0.6247718532795439,2.489588054612196
0.06828390263312532,0.20799205777361546
0.09477819651885139,0.13228147719233835
0.05075065224631347,-0.013145870780335741
-0.11591676389406737,1.286431480665334
0.1963815635861983,-0.5351084511988082
0.7413054699438725,-0.5655330658233595
-0.8359513337987781,-0.6602441791932236
-0.015378741250037815,-1.15853106107889
0.011714080925319179,-0.4031171093817104
-0.12095443028015425,0.15917984533756335
0.1684000905815034,-0.1842646554543176
0.16191841471199658,-0.8875377514215077
-0.19292424335578828,0.1258254943975658
-0.7884211174609734,-0.07940674010800602
-0.465728719336735,0.7612349780970606
0.026523800783291578,-0.9293136519260763
0.17336509593680463,-0.6095511107418503
-0.5758529632607086,0.12186935454248601
-1.1588466542160356,-0.9657979745613259
-0.5255199062633302,-0.038376687605212664
0.014384092638980354,-0.329148892412258
-0.08751386640923678,0.027738280248809026
-0.9255522861315513,2.115190742133847
-0.9941729176355327,-1.4487149700774973
0.03339520166660938,-0.003441951813912547
-0.4657891665012029,0.5734748782811303
-0.46502768009728523,0.7783174114374223
0.07939684610732547,0.5856600846815048
-0.5529161075308087,0.6146967960200465
-0.31315087302480726,-1.5360416848207867
0.36135995362675655,0.7300727051820419
0.6630384432305357,0.23134155771018677
-0.09105842421636492,1.5546460055148916
0.08973187189965975,0.47047660508141675
0.4597325561893273,0.5098291632442962
0.030288754032067117,-0.42480468219632445
-0.48870720389118444,-0.8789480010328428
0.3263794527320723,0.014888019702866143
0.23793262247033178,0.08269039995302507
-0.1787148643676391,-0.4583420905539208
0.048599150561675936,-0.04548666928917011
-0.5037987990489895,-0.4386719558459714
0.22780966259816482,0.313105733722178
-0.4046150929809903,-0.6265947127005203
0.44055113140280966,0.03346546910409808
-0.4330804822187833,-0.5572749452300481
0.14284570538499952,-0.3980107917468948
