means,variances
1.3100760347825793,1.1999491570505847
0.988021911935364,1.1817928705142453
2.6382198132171517,0.854320108541947
1.103018598647704,1.154376350889513
6.0234068474968065,0.387105769879182
1.347000541559833,1.0861460520805917
5.152996926537401,0.5869784169577468
1.7965897623285296,1.2700617333886075
1.3556738976559837,1.213630373269675
6.034963316501335,8.39208301200536
0.5141322219933246,1.2302974431179077
-0.4139912098306632,1.080799458703123
0.34166947683306603,1.0115016762537299
1.5909349012561445,0.77476130147116
0.318113138565439,1.0249355416738748
0.11435820839984086,1.0771079183631116
-0.06474901035683715,1.1173230261161569
-0.1828097306282046,1.151224883288728
0.6643402197550757,0.9280200372223893
1.7404526623811376,1.4303351723553277
11.256239458985842,0.4416575543961321
7.701629550488787,0.22201038951044122
0.9070312037208882,1.0761383511522646
1.440051056825585,0.8457996297108945
2.7915794694345584,0.8059990981865919
2.708813312041928,0.9145841472435136
-0.40750257438862214,1.0620209503055535
0.041935277221154976,1.0304463829483077
-0.5231004189521905,1.081256988361979
5.879314250871792,0.6225912428982137
0.6946445935731852,1.2186520515538868
1.8647589280136234,0.8437004725440691
-0.39243083471207313,0.9984176768021268
-0.2842764169057168,1.0357318200015593
3.7272919312654857,0.8181067675779972
-0.6036800589789008,1.0315908726426801
0.023308754085470295,0.9898105275560674
-0.41865401481410325,1.0159955929109927
2.2935061406402233,1.0998283211283835
1.2068211634957338,1.1435099851206063
4.753450198105245,1.0598339890117636
9.428712132240369,6.029210891758465
1.2503248383536303,1.079721508157158
2.640448671612181,0.8581837036888488
-0.16253195770966913,1.0882815340538015
-0.2352530450256409,1.132714344391743
-0.221889267573184,1.1219694708271815
-0.04942496564182828,1.1084580840842253
0.14732180135577108,1.2124310606791173
0.5458767719041173,1.334700866014821
0.2967742107016579,1.212906768801974
2.91473167274573,1.7307515594978116
0.7802663464166675,1.094174972385493
1.8540766181394233,0.8607579945617595
0.41762520463675074,0.8778087915844194
-0.585648240225161,1.0190785668373066
6.611024219125275,2.7290351799496335
1.6339629803186473,0.7491208574700361
-0.7872015725144236,0.9613179655437297
-0.6800839455251071,1.0013056768621438
-0.4977244673194454,1.0700886495738129
0.48863093314529954,1.2546008690292352
4.127603327226503,1.1360050814678553
3.314659316467411,0.8350414558301065
4.786418671768955,1.4579815552994702
2.2812073157393162,0.7636590713238722
1.3314893918071578,0.9817844601094463
4.4183312118213145,0.6288324351874978
6.210751009354449,0.45523952295941794
7.864656664025108,0.2980197605726456
-0.1689307101316778,1.0734518002287416
1.5602195540723791,1.0643111220531296
6.121321337440971,0.515479854449158
0.0391029683400106,1.0608113803155512
6.3833285972628095,0.4087555012345029
0.15798794873210525,1.0416801123758446
6.898668911354193,2.0964498876603614
12.666407820470054,0.2055365765212929
0.9871672203603093,0.8483553525224168
0.512594029622866,1.147379677456832
1.4348774949177352,1.274155671410725
0.8406368327737737,1.0519314074700834
1.1386075573068903,0.9777520902901748
1.839141327783383,0.8167140495746371
2.6967605390317884,0.8093344538128961
3.026894152389148,0.8217255429274961
1.846892068065171,0.9925934448964413
6.225117153684829,1.988693318242795
1.5242636403223848,1.285676547673086
0.9899472854372319,1.2441394731801918
1.674684342394229,0.7912784771199849
-0.15766209568830067,0.9500873262451246
2.0274588332315715,0.7312853998363348
-0.09939142924091951,1.0574786379662806
1.2029231512732326,0.9769164666309942
-0.5068771858325323,0.9744176633913801
-0.3094835657235576,0.9726518286001111
1.927400827815973,0.7273054911057224
0.9353370620064126,0.8118600612259801
3.6990127298944997,0.82658396753939
4.645264203509627,0.8101162859406639
6.262068120127136,0.2540061165114744
3.9397540072024513,0.7753776236806975
0.5735652983525622,0.689160404887107
3.195917251160258,1.219731194702689
-0.062272556600426604,0.7813419081408046
7.862339261105249,0.6148961100625504
4.846417409333608,0.7367983618878763
5.226344553131683,1.5405356318445973
1.7403155265467407,0.7926104916070286
5.6721003778814145,0.5734204963042517
1.833408489587869,0.8753804625731146
5.258409904848314,0.657218014948368
-0.802180541436966,0.9499421865925832
-0.7029637895422023,0.9222865474040481
0.8449151644441795,0.8874520210581012
3.0402209392905952,0.7115063309480986
3.486400908045669,0.7862736153122857
0.46319748297783053,0.9458162665097437
0.11371826816746779,1.0062174324350035
1.5533011894837119,1.8881211755222704
5.151027418442318,2.6138159270167147
2.200858977011221,0.7951448841280051
1.5477623159241447,0.7559251949823118
4.536589657333052,0.601083292033278
-0.12526613115277743,0.8855170760899937
-0.6550772513015501,1.0461304649763792
-0.5146628225256421,0.9926201018027014
-0.3843823696087067,0.970371286736703
-0.2148713853055541,1.155140842056057
0.2314086687475968,1.0492149054511601
1.3434953674585988,1.3668210020016918
0.11753496799118678,1.1033341037243893
-0.7403066292264967,0.9152146419529517
-0.8837777286931086,0.8845456399655355
-0.9483056539714214,0.859025702240416
-0.16515682219738084,0.9949453733903336
1.9874834380528892,0.7360896562844456
-0.5789305459877144,0.8916731898114469
11.889649910237718,1.0474003991761847
5.192344887544863,0.7048360463207884
0.18383366151976596,1.0957574074613186
0.5448209137986124,0.9747330542746196
-0.502311654282586,0.9870756885111344
1.7516492593648503,0.63742578638927
3.2470287119404384,0.7545558047681096
-0.16820983142788562,0.9514981868279653
1.8923226043365402,0.6515565094123346
0.0908221004826386,0.8781744478405344
-0.6030521361551823,0.9855023062943215
5.414459986930551,0.5645092211398116
0.31710228304968247,1.0319866492802974
4.154892261108431,0.723982305701415
7.385281322941505,0.7123029311172182
-0.4668175144994658,0.9972363834997761
-0.3712826249110581,0.9732283300866138
4.820893774316491,0.8128717597265775
5.345267347680564,0.42723993121615
3.5363312425897404,0.9148416500031034
8.963736309245997,0.7134062763908593
3.6671450545499438,0.8722640312528678
0.6445423351145848,0.9316067629545921
0.9038264179043841,0.9796619929352645
1.093853024379808,0.9615315049074911
0.9242067938787402,0.8598592143486599
3.2805228943979623,0.7242301653768056
0.6047397379206737,0.9583474537946073
6.59992194471048,0.7710689589889199
1.3772267626931127,0.9688314807253217
1.3579519379041116,1.0813899935635898
0.44990788539076143,1.019322041835912
-0.6812898845876081,0.867985512589007
-0.5647882720320517,0.8350362370440445
1.0447508667187526,0.6477618518022599
